# bineado, alfa: 0.2, 0.4, 0.6, 0.8
-4.406750 0.009044 0.000000 0.000000 0.000000
-4.404250 0.107235 0.000000 0.000000 0.000000
-4.401750 0.277778 0.000000 0.000000 0.000000
-4.399250 0.312661 0.000000 0.000000 0.000000
-4.396750 0.186047 0.000000 0.000000 0.000000
-4.394250 0.074935 0.000000 0.000000 0.000000
-4.391750 0.027132 0.000000 0.000000 0.000000
-4.389250 0.005168 0.000000 0.000000 0.000000
-4.386750 0.000000 0.000000 0.000000 0.000000
-4.384250 0.000000 0.000000 0.000000 0.000000
-4.381750 0.000000 0.000000 0.000000 0.000000
-4.379250 0.000000 0.000000 0.000000 0.000000
-4.376750 0.000000 0.000000 0.000000 0.000000
-4.374250 0.000000 0.000000 0.000000 0.000000
-4.371750 0.000000 0.000000 0.000000 0.000000
-4.369250 0.000000 0.000000 0.000000 0.000000
-4.366750 0.000000 0.000000 0.000000 0.000000
-4.364250 0.000000 0.000000 0.000000 0.000000
-4.361750 0.000000 0.000000 0.000000 0.000000
-4.359250 0.000000 0.000000 0.000000 0.000000
-4.356750 0.000000 0.000000 0.000000 0.000000
-4.354250 0.000000 0.000000 0.000000 0.000000
-4.351750 0.000000 0.046361 0.000000 0.000000
-4.349250 0.000000 0.382749 0.000000 0.000000
-4.346750 0.000000 0.421563 0.000000 0.000000
-4.344250 0.000000 0.138005 0.000000 0.000000
-4.341750 0.000000 0.010782 0.000000 0.000000
-4.339250 0.000000 0.000539 0.000000 0.000000
-4.336750 0.000000 0.000000 0.000000 0.000000
-4.334250 0.000000 0.000000 0.000000 0.000000
-4.331750 0.000000 0.000000 0.000800 0.000000
-4.329250 0.000000 0.000000 0.490400 0.000000
-4.326750 0.000000 0.000000 0.446400 0.000000
-4.324250 0.000000 0.000000 0.061600 0.000000
-4.321750 0.000000 0.000000 0.000800 0.014714
-4.319250 0.000000 0.000000 0.000000 0.550954
-4.316750 0.000000 0.000000 0.000000 0.363488
-4.314250 0.000000 0.000000 0.000000 0.068665
-4.311750 0.000000 0.000000 0.000000 0.002180
