# r, g0(r), g1(r), g2(r), g3(r), g4(r), gelse(r)
   0.401250E+01    0.643444E-03    0.876277E-01    0.286558E+00    0.270624E+00    0.932463E-01    0.172403E-01
   0.403750E+01    0.537227E-03    0.887669E-01    0.291701E+00    0.272931E+00    0.933792E-01    0.164378E-01
   0.406250E+01    0.550049E-03    0.907257E-01    0.300896E+00    0.275173E+00    0.925182E-01    0.168315E-01
   0.408750E+01    0.549733E-03    0.928857E-01    0.306841E+00    0.279296E+00    0.922721E-01    0.159295E-01
   0.411250E+01    0.669365E-03    0.950814E-01    0.315871E+00    0.283066E+00    0.917156E-01    0.161026E-01
   0.413750E+01    0.617630E-03    0.964688E-01    0.324168E+00    0.288159E+00    0.920331E-01    0.154283E-01
   0.416250E+01    0.708857E-03    0.983338E-01    0.328231E+00    0.293362E+00    0.907028E-01    0.152373E-01
   0.418750E+01    0.706508E-03    0.101914E+00    0.336377E+00    0.296855E+00    0.899215E-01    0.146235E-01
   0.421250E+01    0.613888E-03    0.102682E+00    0.346233E+00    0.297236E+00    0.898805E-01    0.143662E-01
   0.423750E+01    0.582875E-03    0.105310E+00    0.357588E+00    0.302768E+00    0.883175E-01    0.136203E-01
   0.426250E+01    0.675987E-03    0.107029E+00    0.365527E+00    0.307668E+00    0.873316E-01    0.138313E-01
   0.428750E+01    0.633268E-03    0.110218E+00    0.373012E+00    0.312433E+00    0.878557E-01    0.128687E-01
   0.431250E+01    0.769513E-03    0.113055E+00    0.382488E+00    0.315202E+00    0.859672E-01    0.126970E-01
   0.433750E+01    0.794727E-03    0.117432E+00    0.391522E+00    0.314837E+00    0.868183E-01    0.118074E-01
   0.436250E+01    0.735139E-03    0.119794E+00    0.403591E+00    0.321031E+00    0.857082E-01    0.115827E-01
   0.438750E+01    0.826649E-03    0.124968E+00    0.411510E+00    0.318049E+00    0.837911E-01    0.108962E-01
   0.441250E+01    0.839250E-03    0.128537E+00    0.420212E+00    0.320648E+00    0.837988E-01    0.106250E-01
   0.443750E+01    0.911175E-03    0.133791E+00    0.431783E+00    0.320880E+00    0.825861E-01    0.103700E-01
   0.446250E+01    0.109943E-02    0.137992E+00    0.442587E+00    0.322433E+00    0.813362E-01    0.967496E-02
   0.448750E+01    0.106069E-02    0.144636E+00    0.449936E+00    0.322361E+00    0.800612E-01    0.911136E-02
   0.451250E+01    0.119583E-02    0.152626E+00    0.458858E+00    0.323656E+00    0.794388E-01    0.869075E-02
   0.453750E+01    0.133312E-02    0.159528E+00    0.470207E+00    0.320727E+00    0.773417E-01    0.818027E-02
   0.456250E+01    0.150325E-02    0.165932E+00    0.477310E+00    0.320951E+00    0.766760E-01    0.808574E-02
   0.458750E+01    0.169498E-02    0.175313E+00    0.486047E+00    0.320310E+00    0.746145E-01    0.793188E-02
   0.461250E+01    0.191761E-02    0.183192E+00    0.494211E+00    0.320657E+00    0.731101E-01    0.730398E-02
   0.463750E+01    0.261208E-02    0.193076E+00    0.500815E+00    0.317358E+00    0.714648E-01    0.722048E-02
   0.466250E+01    0.274627E-02    0.202566E+00    0.506110E+00    0.309803E+00    0.692758E-01    0.682883E-02
   0.468750E+01    0.346558E-02    0.213296E+00    0.509640E+00    0.310619E+00    0.683833E-01    0.609515E-02
   0.471250E+01    0.472257E-02    0.226452E+00    0.517395E+00    0.305596E+00    0.662506E-01    0.606431E-02
   0.473750E+01    0.575304E-02    0.241547E+00    0.521809E+00    0.302446E+00    0.637450E-01    0.549132E-02
   0.476250E+01    0.747739E-02    0.257810E+00    0.521830E+00    0.298422E+00    0.626867E-01    0.515130E-02
   0.478750E+01    0.100136E-01    0.271144E+00    0.523226E+00    0.290281E+00    0.620663E-01    0.501843E-02
   0.481250E+01    0.134605E-01    0.290137E+00    0.521848E+00    0.288491E+00    0.580523E-01    0.452373E-02
   0.483750E+01    0.185564E-01    0.308016E+00    0.518832E+00    0.283422E+00    0.565410E-01    0.425347E-02
   0.486250E+01    0.247441E-01    0.330116E+00    0.517120E+00    0.276481E+00    0.546647E-01    0.354133E-02
   0.488750E+01    0.329730E-01    0.352008E+00    0.514132E+00    0.270213E+00    0.527746E-01    0.326823E-02
   0.491250E+01    0.446225E-01    0.374505E+00    0.509346E+00    0.267465E+00    0.500438E-01    0.318637E-02
   0.493750E+01    0.580765E-01    0.398076E+00    0.506120E+00    0.259349E+00    0.470456E-01    0.279058E-02
   0.496250E+01    0.749788E-01    0.418344E+00    0.499178E+00    0.253811E+00    0.461304E-01    0.265845E-02
   0.498750E+01    0.947172E-01    0.436693E+00    0.491137E+00    0.248319E+00    0.438015E-01    0.251595E-02
   0.501250E+01    0.114620E+00    0.455616E+00    0.481741E+00    0.242889E+00    0.413041E-01    0.234214E-02
   0.503750E+01    0.137790E+00    0.469635E+00    0.474012E+00    0.236221E+00    0.397714E-01    0.198226E-02
