# r, g0(r), g1(r), g2(r), g3(r), g4(r), gelse(r)
   0.401250E+01    0.000000E+00    0.188479E-02    0.819129E-01    0.359429E+00    0.196885E+00    0.395052E-01
   0.403750E+01    0.000000E+00    0.223382E-02    0.921453E-01    0.377554E+00    0.200448E+00    0.390547E-01
   0.406250E+01    0.000000E+00    0.227996E-02    0.102525E+00    0.399177E+00    0.204093E+00    0.387961E-01
   0.408750E+01    0.000000E+00    0.283336E-02    0.114061E+00    0.407459E+00    0.201605E+00    0.379598E-01
   0.411250E+01    0.000000E+00    0.305021E-02    0.127463E+00    0.415224E+00    0.207701E+00    0.357413E-01
   0.413750E+01    0.000000E+00    0.418340E-02    0.143193E+00    0.437945E+00    0.208673E+00    0.357361E-01
   0.416250E+01    0.350279E-04    0.378302E-02    0.158641E+00    0.446991E+00    0.211148E+00    0.332765E-01
   0.418750E+01    0.000000E+00    0.598769E-02    0.174335E+00    0.468701E+00    0.208739E+00    0.329150E-01
   0.421250E+01    0.000000E+00    0.550642E-02    0.192451E+00    0.489797E+00    0.208423E+00    0.313968E-01
   0.423750E+01    0.000000E+00    0.635421E-02    0.211413E+00    0.500394E+00    0.214252E+00    0.323456E-01
   0.426250E+01    0.000000E+00    0.738221E-02    0.228915E+00    0.509740E+00    0.210944E+00    0.315331E-01
   0.428750E+01    0.000000E+00    0.845191E-02    0.259698E+00    0.517415E+00    0.210538E+00    0.292185E-01
   0.431250E+01    0.326336E-04    0.106712E-01    0.283292E+00    0.533037E+00    0.211727E+00    0.284239E-01
   0.433750E+01    0.000000E+00    0.124518E-01    0.306714E+00    0.549201E+00    0.212261E+00    0.284197E-01
   0.436250E+01    0.318898E-04    0.144780E-01    0.337458E+00    0.554022E+00    0.216883E+00    0.263410E-01
   0.438750E+01    0.000000E+00    0.174031E-01    0.362030E+00    0.568534E+00    0.208018E+00    0.256633E-01
   0.441250E+01    0.000000E+00    0.215081E-01    0.390949E+00    0.571306E+00    0.211777E+00    0.238148E-01
   0.443750E+01    0.308210E-04    0.237630E-01    0.414450E+00    0.579465E+00    0.203850E+00    0.235780E-01
   0.446250E+01    0.304766E-04    0.286480E-01    0.442063E+00    0.581311E+00    0.197519E+00    0.223698E-01
   0.448750E+01    0.904139E-04    0.312832E-01    0.470936E+00    0.582989E+00    0.200809E+00    0.203130E-01
   0.451250E+01    0.298050E-04    0.360044E-01    0.491663E+00    0.593536E+00    0.191765E+00    0.196415E-01
   0.453750E+01    0.000000E+00    0.413569E-01    0.517418E+00    0.587957E+00    0.191692E+00    0.174212E-01
   0.456250E+01    0.583106E-04    0.479021E-01    0.541560E+00    0.590774E+00    0.178401E+00    0.174349E-01
   0.458750E+01    0.288384E-04    0.574172E-01    0.554533E+00    0.586602E+00    0.180874E+00    0.149094E-01
   0.461250E+01    0.114106E-03    0.623592E-01    0.568507E+00    0.584140E+00    0.176894E+00    0.139210E-01
   0.463750E+01    0.112880E-03    0.731177E-01    0.580032E+00    0.584377E+00    0.170871E+00    0.139124E-01
   0.466250E+01    0.279181E-03    0.800690E-01    0.592840E+00    0.584409E+00    0.162790E+00    0.124235E-01
   0.468750E+01    0.276211E-03    0.898514E-01    0.598355E+00    0.566315E+00    0.159733E+00    0.117113E-01
   0.471250E+01    0.218630E-03    0.100980E+00    0.608858E+00    0.557617E+00    0.155555E+00    0.104123E-01
   0.473750E+01    0.351535E-03    0.112599E+00    0.601719E+00    0.548773E+00    0.147888E+00    0.968072E-02
   0.476250E+01    0.294338E-03    0.120732E+00    0.607085E+00    0.543214E+00    0.139008E+00    0.837525E-02
   0.478750E+01    0.847336E-03    0.129695E+00    0.608467E+00    0.527731E+00    0.131946E+00    0.767898E-02
   0.481250E+01    0.969580E-03    0.141428E+00    0.602659E+00    0.520035E+00    0.122927E+00    0.746838E-02
   0.483750E+01    0.111519E-02    0.156853E+00    0.597976E+00    0.514674E+00    0.115435E+00    0.650961E-02
   0.486250E+01    0.202783E-02    0.163869E+00    0.589354E+00    0.501413E+00    0.108091E+00    0.562145E-02
   0.488750E+01    0.271853E-02    0.181862E+00    0.602319E+00    0.491545E+00    0.100814E+00    0.477648E-02
   0.491250E+01    0.477828E-02    0.189622E+00    0.586496E+00    0.476043E+00    0.978542E-01    0.422501E-02
   0.493750E+01    0.647265E-02    0.203316E+00    0.589634E+00    0.459260E+00    0.870323E-01    0.400807E-02
   0.496250E+01    0.973463E-02    0.218056E+00    0.595192E+00    0.448828E+00    0.798732E-01    0.345025E-02
   0.498750E+01    0.155172E-01    0.231197E+00    0.581653E+00    0.429872E+00    0.747316E-01    0.280579E-02
   0.501250E+01    0.209911E-01    0.244284E+00    0.583764E+00    0.420111E+00    0.682874E-01    0.314020E-02
   0.503750E+01    0.318325E-01    0.264681E+00    0.587599E+00    0.396149E+00    0.629237E-01    0.224813E-02
   0.506250E+01    0.461535E-01    0.283954E+00    0.577949E+00    0.386326E+00    0.563362E-01    0.182341E-02
   0.508750E+01    0.637564E-01    0.294818E+00    0.576082E+00    0.369665E+00    0.515163E-01    0.161794E-02
   0.511250E+01    0.857272E-01    0.301694E+00    0.577799E+00    0.358164E+00    0.462304E-01    0.153250E-02
   0.513750E+01    0.107866E+00    0.313757E+00    0.567660E+00    0.337096E+00    0.434822E-01    0.126469E-02
   0.516250E+01    0.125975E+00    0.319219E+00    0.566525E+00    0.318832E+00    0.383710E-01    0.100197E-02
   0.518750E+01    0.140303E+00    0.324720E+00    0.567933E+00    0.299551E+00    0.327021E-01    0.112766E-02
   0.521250E+01    0.154530E+00    0.323936E+00    0.557428E+00    0.281763E+00    0.284801E-01    0.625445E-03
   0.523750E+01    0.162638E+00    0.319944E+00    0.554332E+00    0.266247E+00    0.254875E-01    0.641613E-03
   0.526250E+01    0.168504E+00    0.314873E+00    0.561240E+00    0.251802E+00    0.228353E-01    0.504042E-03
   0.528750E+01    0.160011E+00    0.311316E+00    0.558268E+00    0.232624E+00    0.201452E-01    0.542704E-03
   0.531250E+01    0.155455E+00    0.316113E+00    0.543844E+00    0.220183E+00    0.179991E-01    0.602121E-03
