# r, g0(r), g1(r), g2(r), g3(r), g4(r), gelse(r)
   0.401250E+01    0.000000E+00    0.791509E-03    0.596422E-01    0.302580E+00    0.251182E+00    0.642492E-01
   0.403750E+01    0.000000E+00    0.102227E-02    0.712383E-01    0.322943E+00    0.259181E+00    0.638920E-01
   0.406250E+01    0.000000E+00    0.114832E-02    0.826938E-01    0.342387E+00    0.266410E+00    0.623309E-01
   0.408750E+01    0.000000E+00    0.145212E-02    0.996095E-01    0.364203E+00    0.272416E+00    0.599916E-01
   0.411250E+01    0.000000E+00    0.170500E-02    0.115766E+00    0.383934E+00    0.281460E+00    0.597136E-01
   0.413750E+01    0.000000E+00    0.201849E-02    0.135754E+00    0.403592E+00    0.286162E+00    0.591326E-01
   0.416250E+01    0.000000E+00    0.256950E-02    0.157687E+00    0.426627E+00    0.293565E+00    0.566564E-01
   0.418750E+01    0.000000E+00    0.293955E-02    0.180892E+00    0.448200E+00    0.297090E+00    0.553856E-01
   0.421250E+01    0.000000E+00    0.349400E-02    0.208756E+00    0.470415E+00    0.302565E+00    0.544033E-01
   0.423750E+01    0.454927E-05    0.430816E-02    0.236321E+00    0.492277E+00    0.306662E+00    0.524031E-01
   0.426250E+01    0.000000E+00    0.541326E-02    0.267165E+00    0.515860E+00    0.310660E+00    0.504863E-01
   0.428750E+01    0.000000E+00    0.613687E-02    0.298191E+00    0.535676E+00    0.309776E+00    0.485128E-01
   0.431250E+01    0.439241E-05    0.776139E-02    0.331144E+00    0.557213E+00    0.313732E+00    0.466606E-01
   0.433750E+01    0.000000E+00    0.909199E-02    0.360853E+00    0.575427E+00    0.313973E+00    0.446003E-01
   0.436250E+01    0.000000E+00    0.112630E-01    0.395617E+00    0.592437E+00    0.311389E+00    0.416654E-01
   0.438750E+01    0.000000E+00    0.130488E-01    0.427833E+00    0.605844E+00    0.310363E+00    0.404620E-01
   0.441250E+01    0.419558E-05    0.151377E-01    0.460045E+00    0.621936E+00    0.307121E+00    0.380119E-01
   0.443750E+01    0.165938E-04    0.176350E-01    0.483496E+00    0.632243E+00    0.303205E+00    0.363154E-01
   0.446250E+01    0.410209E-05    0.199033E-01    0.509803E+00    0.640118E+00    0.298706E+00    0.334525E-01
   0.448750E+01    0.121695E-04    0.227814E-01    0.533622E+00    0.649792E+00    0.291367E+00    0.314096E-01
   0.451250E+01    0.160467E-04    0.260318E-01    0.549713E+00    0.656047E+00    0.285668E+00    0.291810E-01
   0.453750E+01    0.396760E-04    0.293484E-01    0.566209E+00    0.657579E+00    0.276911E+00    0.275947E-01
   0.456250E+01    0.313939E-04    0.331324E-01    0.575341E+00    0.661910E+00    0.266287E+00    0.244676E-01
