# r, g0(r), g1(r), g2(r), g3(r), g4(r), gelse(r)
0.401250E+01    0.000000E+00    0.440273E-02    0.117344E+00    0.357716E+00    0.180450E+00    0.389090E-01
0.403750E+01    0.512177E-05    0.487592E-02    0.129207E+00    0.369817E+00    0.180276E+00    0.369177E-01
0.406250E+01    0.505892E-05    0.539281E-02    0.140840E+00    0.381246E+00    0.182819E+00    0.369150E-01
0.408750E+01    0.999446E-05    0.608663E-02    0.150272E+00    0.394956E+00    0.183523E+00    0.358801E-01
0.411250E+01    0.987332E-05    0.659044E-02    0.164939E+00    0.406534E+00    0.186102E+00    0.351737E-01
0.413750E+01    0.000000E+00    0.743770E-02    0.177427E+00    0.420989E+00    0.185567E+00    0.349743E-01
0.416250E+01    0.000000E+00    0.830274E-02    0.193228E+00    0.429989E+00    0.187166E+00    0.333411E-01
0.418750E+01    0.142842E-04    0.937521E-02    0.206983E+00    0.441516E+00    0.186857E+00    0.332679E-01
0.421250E+01    0.235253E-04    0.106664E-01    0.226516E+00    0.454382E+00    0.188663E+00    0.326484E-01
0.423750E+01    0.139491E-04    0.121450E-01    0.245928E+00    0.464045E+00    0.189499E+00    0.316877E-01
0.426250E+01    0.137860E-04    0.138044E-01    0.262053E+00    0.474987E+00    0.188974E+00    0.310414E-01
0.428750E+01    0.908378E-05    0.150700E-01    0.284082E+00    0.483966E+00    0.189710E+00    0.309394E-01
0.431250E+01    0.224469E-04    0.177645E-01    0.305978E+00    0.493397E+00    0.187050E+00    0.292753E-01
0.433750E+01    0.133133E-04    0.198413E-01    0.328644E+00    0.501620E+00    0.188681E+00    0.289610E-01
0.436250E+01    0.482577E-04    0.227250E-01    0.352167E+00    0.510295E+00    0.185222E+00    0.276517E-01
0.438750E+01    0.260233E-04    0.266001E-01    0.372779E+00    0.518592E+00    0.186912E+00    0.265221E-01
0.441250E+01    0.557467E-04    0.310423E-01    0.397354E+00    0.522625E+00    0.183784E+00    0.255663E-01
0.443750E+01    0.466403E-04    0.344375E-01    0.419516E+00    0.525801E+00    0.181329E+00    0.239901E-01
0.446250E+01    0.419265E-04    0.398805E-01    0.439474E+00    0.525687E+00    0.180561E+00    0.232944E-01
0.448750E+01    0.663370E-04    0.452626E-01    0.463795E+00    0.527384E+00    0.175731E+00    0.220654E-01
0.451250E+01    0.820051E-04    0.503511E-01    0.483629E+00    0.530023E+00    0.172731E+00    0.211327E-01
0.453750E+01    0.109490E-03    0.579569E-01    0.505488E+00    0.526709E+00    0.169742E+00    0.196150E-01
0.456250E+01    0.140381E-03    0.649562E-01    0.521125E+00    0.525826E+00    0.165605E+00    0.186145E-01
0.458750E+01    0.174560E-03    0.736288E-01    0.538035E+00    0.523626E+00    0.162897E+00    0.175076E-01
0.461250E+01    0.188371E-03    0.811250E-01    0.554564E+00    0.519613E+00    0.159012E+00    0.161646E-01
0.463750E+01    0.229049E-03    0.914490E-01    0.567068E+00    0.515361E+00    0.155354E+00    0.150435E-01
0.466250E+01    0.334139E-03    0.101851E+00    0.579631E+00    0.510806E+00    0.149199E+00    0.136382E-01
0.468750E+01    0.425579E-03    0.112585E+00    0.587353E+00    0.504589E+00    0.146475E+00    0.129954E-01
0.471250E+01    0.627854E-03    0.125845E+00    0.595950E+00    0.498975E+00    0.140098E+00    0.117074E-01
0.473750E+01    0.699366E-03    0.137128E+00    0.601831E+00    0.490025E+00    0.136443E+00    0.112308E-01
0.476250E+01    0.110801E-02    0.151314E+00    0.604411E+00    0.479365E+00    0.131238E+00    0.103586E-01
0.478750E+01    0.165380E-02    0.164127E+00    0.603583E+00    0.473956E+00    0.124658E+00    0.938004E-02
0.481250E+01    0.252349E-02    0.180495E+00    0.604365E+00    0.462722E+00    0.120035E+00    0.846091E-02
0.483750E+01    0.361777E-02    0.192167E+00    0.604981E+00    0.455293E+00    0.113764E+00    0.778142E-02
0.486250E+01    0.548753E-02    0.208978E+00    0.602092E+00    0.447594E+00    0.108289E+00    0.664578E-02
0.488750E+01    0.790614E-02    0.223672E+00    0.596836E+00    0.436767E+00    0.102336E+00    0.592436E-02
0.491250E+01    0.107493E-01    0.237727E+00    0.594787E+00    0.428499E+00    0.967959E-01    0.556322E-02
0.493750E+01    0.141546E-01    0.251385E+00    0.591207E+00    0.419376E+00    0.904378E-01    0.482207E-02
0.496250E+01    0.198200E-01    0.262711E+00    0.584737E+00    0.405947E+00    0.848841E-01    0.435999E-02
0.498750E+01    0.261937E-01    0.279011E+00    0.576896E+00    0.394308E+00    0.796484E-01    0.369880E-02
0.501250E+01    0.353273E-01    0.293408E+00    0.574990E+00    0.383646E+00    0.738414E-01    0.328982E-02
0.503750E+01    0.473386E-01    0.303944E+00    0.570755E+00    0.371510E+00    0.674513E-01    0.275385E-02
0.506250E+01    0.615353E-01    0.317225E+00    0.560349E+00    0.356722E+00    0.614766E-01    0.265179E-02
