,t,msd
98,9.8,57.027084
99,9.9,57.604427
100,10.0,58.178204
101,10.1,58.75446
102,10.2,59.32782
103,10.3,59.906982
104,10.4,60.49654
105,10.5,61.073795
106,10.6,61.653637
107,10.7,62.233418
108,10.8,62.816097
109,10.9,63.39786
110,11.0,63.983063
111,11.1,64.56466
112,11.2,65.135445
113,11.3,65.70376
114,11.4,66.28309
115,11.5,66.85555
116,11.6,67.42951
117,11.7,68.010254
118,11.8,68.58894
119,11.9,69.1693
120,12.0,69.74162
121,12.1,70.31297
122,12.2,70.889824
123,12.3,71.46502
124,12.4,72.052315
125,12.5,72.62114
126,12.6,73.19439
127,12.7,73.76123
128,12.8,74.32917
129,12.9,74.89064
130,13.0,75.462204
131,13.1,76.029655
132,13.2,76.59863
133,13.3,77.16646
134,13.4,77.73227
135,13.5,78.30039
136,13.6,78.86152
137,13.7,79.41617
138,13.8,79.97603
139,13.9,80.53402
140,14.0,81.0941
141,14.1,81.66117
142,14.2,82.22425
143,14.3,82.78727
144,14.4,83.35989
145,14.5,83.92086
146,14.6,84.48201
147,14.7,85.04834
148,14.8,85.6035
149,14.9,86.17759
150,15.0,86.736244
151,15.1,87.29904
152,15.2,87.860466
153,15.3,88.41834
154,15.4,88.96903
155,15.5,89.51976
156,15.6,90.068474
157,15.7,90.63063
158,15.8,91.19261
159,15.9,91.748634
160,16.0,92.32245
161,16.1,92.8939
162,16.2,93.47055
163,16.3,94.0542
164,16.4,94.626884
165,16.5,95.215225
166,16.6,95.80815
167,16.7,96.39859
168,16.8,96.995575
169,16.9,97.58198
170,17.0,98.17178
171,17.1,98.76237
172,17.2,99.36232
173,17.3,99.9601
174,17.4,100.55357
175,17.5,101.1351
176,17.6,101.71762
177,17.7,102.304276
178,17.8,102.896126
179,17.9,103.48707
180,18.0,104.07941
181,18.1,104.67784
182,18.2,105.27845
183,18.3,105.87631
184,18.4,106.47485
185,18.5,107.06054
186,18.6,107.646484
187,18.7,108.23996
188,18.8,108.839355
189,18.9,109.43026
190,19.0,110.021904
191,19.1,110.613754
192,19.2,111.209335
193,19.3,111.80379
194,19.4,112.391815
195,19.5,112.97038
196,19.6,113.557785
197,19.7,114.133736
198,19.8,114.7067
199,19.9,115.28363
200,20.0,115.86253
201,20.1,116.43901
202,20.2,117.012886
203,20.3,117.58616
204,20.4,118.16167
205,20.5,118.735596
206,20.6,119.30595
207,20.7,119.88366
208,20.8,120.45846
209,20.9,121.02723
210,21.0,121.60227
211,21.1,122.186646
212,21.2,122.771904
213,21.3,123.3582
214,21.4,123.93532
215,21.5,124.52351
216,21.6,125.115295
217,21.7,125.70252
218,21.8,126.2892
219,21.9,126.87415
220,22.0,127.45333
221,22.1,128.02301
222,22.2,128.59857
223,22.3,129.17088
224,22.4,129.73956
225,22.5,130.31056
226,22.6,130.88829
227,22.7,131.45302
228,22.8,132.01555
229,22.9,132.58322
230,23.0,133.14285
231,23.1,133.69504
232,23.2,134.24567
233,23.3,134.79413
234,23.4,135.35062
235,23.5,135.91182
236,23.6,136.4778
237,23.7,137.05153
238,23.8,137.62213
239,23.9,138.18825
240,24.0,138.7517
241,24.1,139.30972
242,24.2,139.85065
243,24.3,140.40854
244,24.4,140.97137
245,24.5,141.52708
246,24.6,142.0821
247,24.7,142.6382
248,24.8,143.18314
249,24.9,143.7341
250,25.0,144.28719
251,25.1,144.83557
252,25.2,145.39282
253,25.3,145.94662
254,25.4,146.49251
255,25.5,147.03958
256,25.6,147.58635
257,25.7,148.12234
258,25.8,148.66359
259,25.9,149.19757
260,26.0,149.74605
261,26.1,150.30255
262,26.2,150.85559
263,26.3,151.40529
264,26.4,151.95853
265,26.5,152.50603
266,26.6,153.05495
267,26.7,153.60701
268,26.8,154.1585
269,26.9,154.70667
270,27.0,155.25949
271,27.1,155.80339
272,27.2,156.35735
273,27.3,156.919
274,27.4,157.46834
275,27.5,158.01544
276,27.6,158.56613
277,27.7,159.1243
278,27.8,159.66908
279,27.9,160.2135
280,28.0,160.7486
281,28.1,161.27795
282,28.2,161.81285
283,28.3,162.35725
284,28.4,162.89796
285,28.5,163.4346
286,28.6,163.96112
287,28.7,164.49501
288,28.8,165.02539
289,28.9,165.55615
290,29.0,166.08563
291,29.1,166.6068
292,29.2,167.12997
293,29.3,167.65515
294,29.4,168.16132
295,29.5,168.66202
296,29.6,169.17314
297,29.7,169.67963
298,29.8,170.20021
299,29.9,170.71805
300,30.0,171.23705
301,30.1,171.76924
302,30.2,172.2852
303,30.3,172.80226
304,30.4,173.31538
305,30.5,173.83272
306,30.6,174.34296
307,30.7,174.85596
308,30.8,175.37126
309,30.9,175.89003
310,31.0,176.41031
311,31.1,176.91313
312,31.2,177.41628
313,31.3,177.91183
314,31.4,178.3965
315,31.5,178.89407
316,31.6,179.37836
317,31.7,179.85846
318,31.8,180.35115
319,31.9,180.84792
320,32.0,181.33775
321,32.1,181.82375
322,32.2,182.31593
323,32.3,182.83286
324,32.4,183.35954
325,32.5,183.87973
326,32.6,184.40344
327,32.7,184.92703
328,32.8,185.44635
329,32.9,185.96756
330,33.0,186.48044
331,33.1,187.00758
332,33.2,187.52518
333,33.3,188.06085
334,33.4,188.59546
335,33.5,189.12299
336,33.6,189.6473
337,33.7,190.1755
338,33.8,190.70284
339,33.9,191.22359
340,34.0,191.76076
341,34.1,192.29204
342,34.2,192.80948
343,34.3,193.3329
344,34.4,193.86409
345,34.5,194.394
346,34.6,194.92976
347,34.7,195.45644
348,34.8,195.98935
349,34.9,196.507
350,35.0,197.02246
351,35.1,197.55641
352,35.2,198.09016
353,35.3,198.61623
354,35.4,199.15196
355,35.5,199.70671
356,35.6,200.26518
357,35.7,200.81422
358,35.8,201.36221
359,35.9,201.89857
360,36.0,202.45259
361,36.1,203.00374
362,36.2,203.54236
363,36.3,204.09355
364,36.4,204.65033
365,36.5,205.19128
366,36.6,205.73186
367,36.7,206.26796
368,36.8,206.80342
369,36.9,207.34363
370,37.0,207.87994
371,37.1,208.41832
372,37.2,208.96426
373,37.3,209.5007
374,37.4,210.03035
375,37.5,210.56927
376,37.6,211.09953
377,37.7,211.6316
378,37.8,212.17705
379,37.9,212.72705
380,38.0,213.2696
381,38.1,213.82097
382,38.2,214.36082
383,38.3,214.90686
384,38.4,215.44615
385,38.5,215.9812
386,38.6,216.50566
387,38.7,217.03075
388,38.8,217.55927
389,38.9,218.09811
390,39.0,218.63487
391,39.1,219.17386
392,39.2,219.71779
393,39.3,220.26476
394,39.4,220.809
395,39.5,221.35359
396,39.6,221.90707
397,39.7,222.45763
398,39.8,223.00409
399,39.9,223.54837
400,40.0,224.09763
401,40.1,224.6579
402,40.2,225.21106
403,40.3,225.7524
404,40.4,226.31537
405,40.5,226.88228
406,40.6,227.4475
407,40.7,228.00844
408,40.8,228.58017
409,40.9,229.14572
410,41.0,229.69862
411,41.1,230.25258
412,41.2,230.80252
413,41.3,231.34459
414,41.4,231.8865
415,41.5,232.4255
416,41.6,232.96509
417,41.7,233.49864
418,41.8,234.02675
419,41.9,234.56004
420,42.0,235.0902
421,42.1,235.63568
422,42.2,236.19185
423,42.3,236.72498
424,42.4,237.25977
425,42.5,237.8032
426,42.6,238.34604
427,42.7,238.88445
428,42.8,239.43175
429,42.9,239.96574
430,43.0,240.49878
431,43.1,241.02777
432,43.2,241.55453
433,43.3,242.08322
434,43.4,242.60052
435,43.5,243.12172
436,43.6,243.6458
437,43.7,244.16122
438,43.8,244.68536
439,43.9,245.20662
440,44.0,245.72023
441,44.1,246.23888
442,44.2,246.76018
443,44.3,247.28625
444,44.4,247.81537
445,44.5,248.33723
446,44.6,248.8547
447,44.7,249.37445
448,44.8,249.88913
449,44.9,250.4072
450,45.0,250.92982
451,45.1,251.44586
452,45.2,251.9627
453,45.3,252.48145
454,45.4,253.01959
455,45.5,253.55597
456,45.6,254.0898
457,45.7,254.61732
458,45.8,255.1496
459,45.9,255.66582
460,46.0,256.1902
461,46.1,256.72116
462,46.2,257.24637
463,46.3,257.78464
464,46.4,258.31387
465,46.5,258.83423
466,46.6,259.35593
467,46.7,259.87845
468,46.8,260.40265
469,46.9,260.91992
470,47.0,261.41718
471,47.1,261.92938
472,47.2,262.43414
473,47.3,262.9293
474,47.4,263.42654
475,47.5,263.92712
476,47.6,264.43973
477,47.7,264.95227
478,47.8,265.46402
479,47.9,265.99316
480,48.0,266.53345
481,48.1,267.0596
482,48.2,267.58746
483,48.3,268.11697
484,48.4,268.6424
485,48.5,269.16568
486,48.6,269.6908
487,48.7,270.23114
488,48.8,270.7757
489,48.9,271.31088
490,49.0,271.85913
491,49.1,272.4131
492,49.2,272.9717
493,49.3,273.53226
494,49.4,274.09793
495,49.5,274.65717
496,49.6,275.21576
497,49.7,275.77228
498,49.8,276.3289
499,49.9,276.89166
500,50.0,277.46738
501,50.1,278.042
502,50.2,278.5978
503,50.3,279.16858
504,50.4,279.7443
505,50.5,280.3201
506,50.6,280.89093
507,50.7,281.45825
508,50.8,282.03317
509,50.9,282.61823
510,51.0,283.20386
511,51.1,283.78735
512,51.2,284.38467
513,51.3,284.98798
514,51.4,285.5805
515,51.5,286.17572
516,51.6,286.76334
517,51.7,287.33966
518,51.8,287.91907
519,51.9,288.48853
520,52.0,289.0615
521,52.1,289.64526
522,52.2,290.22818
523,52.3,290.80872
524,52.4,291.3949
525,52.5,291.98053
526,52.6,292.5688
527,52.7,293.15173
528,52.8,293.73453
529,52.9,294.3102
530,53.0,294.8907
531,53.1,295.46677
532,53.2,296.01486
533,53.3,296.58197
534,53.4,297.15396
535,53.5,297.70612
536,53.6,298.26096
537,53.7,298.81857
538,53.8,299.3662
539,53.9,299.92578
540,54.0,300.46893
541,54.1,301.00732
542,54.2,301.5495
543,54.3,302.10303
544,54.4,302.6548
545,54.5,303.21582
546,54.6,303.7723
547,54.7,304.34247
548,54.8,304.90475
549,54.9,305.46118
550,55.0,306.02057
551,55.1,306.58423
552,55.2,307.15482
553,55.3,307.71356
554,55.4,308.266
555,55.5,308.8179
556,55.6,309.36728
557,55.7,309.92288
558,55.8,310.49622
559,55.9,311.0673
560,56.0,311.65057
561,56.1,312.23102
562,56.2,312.79858
563,56.3,313.37186
564,56.4,313.94693
565,56.5,314.5251
566,56.6,315.1027
567,56.7,315.6797
568,56.8,316.254
569,56.9,316.83453
570,57.0,317.4315
571,57.1,318.0118
572,57.2,318.58823
573,57.3,319.16714
574,57.4,319.73596
575,57.5,320.29678
576,57.6,320.86136
577,57.7,321.41815
578,57.8,321.97998
579,57.9,322.53543
580,58.0,323.0886
581,58.1,323.65573
582,58.2,324.22128
583,58.3,324.77798
584,58.4,325.34183
585,58.5,325.89465
586,58.6,326.45547
587,58.7,326.99847
588,58.8,327.55127
589,58.9,328.11166
590,59.0,328.67767
591,59.1,329.25467
592,59.2,329.81854
593,59.3,330.38425
594,59.4,330.94687
595,59.5,331.5084
596,59.6,332.0589
597,59.7,332.60413
598,59.8,333.14276
599,59.9,333.67865
600,60.0,334.2243
601,60.1,334.7741
602,60.2,335.3224
603,60.3,335.87622
604,60.4,336.42267
605,60.5,336.9552
606,60.6,337.5048
607,60.7,338.0668
608,60.8,338.61612
609,60.9,339.16617
610,61.0,339.7305
611,61.1,340.30142
612,61.2,340.86514
613,61.3,341.4289
614,61.4,341.99683
615,61.5,342.56827
616,61.6,343.14523
617,61.7,343.72824
618,61.8,344.31607
619,61.9,344.9178
620,62.0,345.51376
621,62.1,346.11423
622,62.2,346.71158
623,62.3,347.29434
624,62.4,347.8765
625,62.5,348.457
626,62.6,349.02124
627,62.7,349.58383
628,62.8,350.15384
629,62.9,350.71945
630,63.0,351.2856
631,63.1,351.84726
632,63.2,352.40268
633,63.3,352.9603
634,63.4,353.51578
635,63.5,354.0704
636,63.6,354.61987
637,63.7,355.16443
638,63.8,355.7145
639,63.9,356.25964
640,64.0,356.80292
641,64.1,357.35938
642,64.2,357.90228
643,64.3,358.44626
644,64.4,358.99344
645,64.5,359.54492
646,64.6,360.1102
647,64.7,360.67862
648,64.8,361.23376
649,64.9,361.77362
650,65.0,362.30597
651,65.1,362.8408
652,65.2,363.37308
653,65.3,363.89908
654,65.4,364.41965
655,65.5,364.9417
656,65.6,365.45804
657,65.7,365.97366
658,65.8,366.49615
659,65.9,367.0171
660,66.0,367.5497
661,66.1,368.06967
662,66.2,368.58694
663,66.3,369.11285
664,66.4,369.6222
665,66.5,370.1302
666,66.6,370.6465
667,66.7,371.16232
668,66.8,371.67786
669,66.9,372.1808
670,67.0,372.67914
671,67.1,373.1845
672,67.2,373.68933
673,67.3,374.20847
674,67.4,374.72717
675,67.5,375.2306
676,67.6,375.73972
677,67.7,376.24768
678,67.8,376.76273
679,67.9,377.2861
680,68.0,377.79803
681,68.1,378.3153
682,68.2,378.83368
683,68.3,379.34406
684,68.4,379.856
685,68.5,380.3844
686,68.6,380.89288
687,68.7,381.39282
688,68.8,381.89658
689,68.9,382.40213
690,69.0,382.9082
691,69.1,383.42322
692,69.2,383.92947
693,69.3,384.43814
694,69.4,384.95233
695,69.5,385.45175
696,69.6,385.94394
697,69.7,386.45053
698,69.8,386.9627
699,69.9,387.48575
700,70.0,388.01193
701,70.1,388.53775
702,70.2,389.06198
703,70.3,389.59882
704,70.4,390.1319
705,70.5,390.67258
706,70.6,391.22153
707,70.7,391.75
708,70.8,392.27518
709,70.9,392.80054
710,71.0,393.32513
711,71.1,393.85703
712,71.2,394.39233
713,71.3,394.94107
714,71.4,395.49002
715,71.5,396.0512
716,71.6,396.6017
717,71.7,397.16937
718,71.8,397.71832
719,71.9,398.2615
720,72.0,398.80557
721,72.1,399.34244
722,72.2,399.8902
723,72.3,400.4441
724,72.4,400.9867
725,72.5,401.53156
726,72.6,402.06726
727,72.7,402.5945
728,72.8,403.1412
729,72.9,403.68106
730,73.0,404.22284
731,73.1,404.76016
732,73.2,405.30646
733,73.3,405.85388
734,73.4,406.40994
735,73.5,406.96283
736,73.6,407.50906
737,73.7,408.05148
738,73.8,408.60486
739,73.9,409.14557
740,74.0,409.67847
741,74.1,410.21826
742,74.2,410.7458
743,74.3,411.26877
744,74.4,411.79733
745,74.5,412.31436
746,74.6,412.82935
747,74.7,413.35287
748,74.8,413.86002
749,74.9,414.38824
750,75.0,414.90732
751,75.1,415.4321
752,75.2,415.94617
753,75.3,416.4661
754,75.4,416.9724
755,75.5,417.48734
756,75.6,417.98483
757,75.7,418.48154
758,75.8,418.97607
759,75.9,419.48553
760,76.0,419.98492
761,76.1,420.49744
762,76.2,421.01862
763,76.3,421.52176
764,76.4,422.02234
765,76.5,422.51373
766,76.6,423.00638
767,76.7,423.50018
768,76.8,423.9894
769,76.9,424.48746
770,77.0,424.99054
771,77.1,425.4722
772,77.2,425.95923
773,77.3,426.44507
774,77.4,426.91113
775,77.5,427.3686
776,77.6,427.83316
777,77.7,428.29083
778,77.8,428.75052
779,77.9,429.21146
780,78.0,429.6638
781,78.1,430.12408
782,78.2,430.56873
783,78.3,431.00977
784,78.4,431.459
785,78.5,431.91074
786,78.6,432.35977
787,78.7,432.81937
788,78.8,433.26025
789,78.9,433.70032
790,79.0,434.1262
791,79.1,434.55276
792,79.2,434.97122
793,79.3,435.40192
794,79.4,435.83252
795,79.5,436.29404
796,79.6,436.74323
797,79.7,437.18887
798,79.8,437.63434
799,79.9,438.08444
800,80.0,438.54623
801,80.1,439.00555
802,80.2,439.47522
803,80.3,439.94086
804,80.4,440.40262
805,80.5,440.8632
806,80.6,441.32962
807,80.7,441.783
808,80.8,442.241
809,80.9,442.68167
810,81.0,443.12906
811,81.1,443.57803
812,81.2,444.01678
813,81.3,444.4678
814,81.4,444.92868
815,81.5,445.37976
816,81.6,445.8245
817,81.7,446.28098
818,81.8,446.7314
819,81.9,447.172
820,82.0,447.60693
821,82.1,448.0511
822,82.2,448.4981
823,82.3,448.95657
824,82.4,449.4094
825,82.5,449.87036
826,82.6,450.3341
827,82.7,450.79095
828,82.8,451.2636
829,82.9,451.74405
830,83.0,452.22018
831,83.1,452.70636
832,83.2,453.1914
833,83.3,453.67548
834,83.4,454.15738
835,83.5,454.6389
836,83.6,455.1219
837,83.7,455.5989
838,83.8,456.0805
839,83.9,456.54306
840,84.0,457.019
841,84.1,457.49612
842,84.2,457.96344
843,84.3,458.4417
844,84.4,458.93365
845,84.5,459.43222
846,84.6,459.91864
847,84.7,460.42374
848,84.8,460.92847
849,84.9,461.4384
850,85.0,461.9596
851,85.1,462.4556
852,85.2,462.95065
853,85.3,463.43378
854,85.4,463.91125
855,85.5,464.40524
856,85.6,464.90063
857,85.7,465.42538
858,85.8,465.95935
859,85.9,466.4829
860,86.0,467.02423
861,86.1,467.56784
862,86.2,468.11237
863,86.3,468.66495
864,86.4,469.2188
865,86.5,469.7692
866,86.6,470.33417
867,86.7,470.91165
868,86.8,471.4939
869,86.9,472.0829
870,87.0,472.65634
871,87.1,473.24274
872,87.2,473.8357
873,87.3,474.41232
874,87.4,475.0049
875,87.5,475.60016
876,87.6,476.17615
877,87.7,476.76022
878,87.8,477.3344
879,87.9,477.91064
880,88.0,478.4912
881,88.1,479.06668
882,88.2,479.63132
883,88.3,480.19458
884,88.4,480.74136
885,88.5,481.2786
886,88.6,481.81903
887,88.7,482.36874
888,88.8,482.92166
889,88.9,483.46555
890,89.0,484.0078
891,89.1,484.568
892,89.2,485.1372
893,89.3,485.68204
894,89.4,486.21545
895,89.5,486.75262
896,89.6,487.28296
897,89.7,487.81946
898,89.8,488.36746
899,89.9,488.91
900,90.0,489.44333
901,90.1,489.98688
902,90.2,490.5419
903,90.3,491.08972
904,90.4,491.63693
905,90.5,492.18298
906,90.6,492.73395
907,90.7,493.27682
908,90.8,493.81552
909,90.9,494.3543
910,91.0,494.927
911,91.1,495.50427
912,91.2,496.06235
913,91.3,496.62643
914,91.4,497.172
915,91.5,497.7119
916,91.6,498.25388
917,91.7,498.79163
918,91.8,499.33768
919,91.9,499.8795
920,92.0,500.41943
921,92.1,500.9619
922,92.2,501.50754
923,92.3,502.04422
924,92.4,502.5828
925,92.5,503.1328
926,92.6,503.68427
927,92.7,504.22977
928,92.8,504.7748
929,92.9,505.33615
930,93.0,505.8983
931,93.1,506.46545
932,93.2,507.04413
933,93.3,507.61264
934,93.4,508.17804
935,93.5,508.742
936,93.6,509.29648
937,93.7,509.8534
938,93.8,510.41428
939,93.9,510.9893
940,94.0,511.5752
941,94.1,512.1808
942,94.2,512.7829
943,94.3,513.385
944,94.4,513.9837
945,94.5,514.5808
946,94.6,515.1694
947,94.7,515.7597
948,94.8,516.3648
949,94.9,516.96387
950,95.0,517.5669
951,95.1,518.1625
952,95.2,518.7566
953,95.3,519.366
954,95.4,519.98364
955,95.5,520.5977
956,95.6,521.21625
957,95.7,521.8208
958,95.8,522.4215
959,95.9,523.0228
960,96.0,523.63416
961,96.1,524.23615
962,96.2,524.827
963,96.3,525.41626
964,96.4,526.0202
965,96.5,526.6119
966,96.6,527.2017
967,96.7,527.80054
968,96.8,528.4071
969,96.9,529.0293
970,97.0,529.6638
971,97.1,530.28406
972,97.2,530.90295
973,97.3,531.5068
974,97.4,532.12726
975,97.5,532.7416
976,97.6,533.3561
977,97.7,533.956
978,97.8,534.55914
979,97.9,535.15155
980,98.0,535.7475
981,98.1,536.32623
982,98.2,536.899
983,98.3,537.47284
984,98.4,538.049
985,98.5,538.625
986,98.6,539.206
987,98.7,539.78564
988,98.8,540.38116
989,98.9,540.9488
990,99.0,541.5299
991,99.1,542.1271
992,99.2,542.71906
993,99.3,543.3107
994,99.4,543.8964
995,99.5,544.4936
996,99.6,545.0958
997,99.7,545.6961
998,99.8,546.2806
999,99.9,546.8409
