,t,msd
209,20.9,69.26476
210,21.0,69.606514
211,21.1,69.943405
212,21.2,70.25974
213,21.3,70.59981
214,21.4,70.97412
215,21.5,71.338524
216,21.6,71.695404
217,21.7,72.046974
218,21.8,72.40825
219,21.9,72.733345
220,22.0,73.05906
221,22.1,73.38093
222,22.2,73.72052
223,22.3,74.07348
224,22.4,74.39635
225,22.5,74.72817
226,22.6,75.080795
227,22.7,75.41762
228,22.8,75.75117
229,22.9,76.10686
230,23.0,76.46152
231,23.1,76.78616
232,23.2,77.1121
233,23.3,77.43822
234,23.4,77.74328
235,23.5,78.0655
236,23.6,78.38335
237,23.7,78.699425
238,23.8,79.02102
239,23.9,79.35325
240,24.0,79.678215
241,24.1,80.00009
242,24.2,80.31758
243,24.3,80.634476
244,24.4,80.949135
245,24.5,81.284454
246,24.6,81.6318
247,24.7,81.99353
248,24.8,82.341156
249,24.9,82.691216
250,25.0,83.0402
251,25.1,83.40893
252,25.2,83.764244
253,25.3,84.12469
254,25.4,84.479965
255,25.5,84.84983
256,25.6,85.216705
257,25.7,85.57824
258,25.8,85.920074
259,25.9,86.25064
260,26.0,86.59759
261,26.1,86.94736
262,26.2,87.28184
263,26.3,87.61486
264,26.4,87.951805
265,26.5,88.30519
266,26.6,88.65532
267,26.7,89.02082
268,26.8,89.37606
269,26.9,89.77063
270,27.0,90.142166
271,27.1,90.498825
272,27.2,90.870384
273,27.3,91.241455
274,27.4,91.60557
275,27.5,91.97951
276,27.6,92.33657
277,27.7,92.692566
278,27.8,93.05244
279,27.9,93.40265
280,28.0,93.756966
281,28.1,94.092636
282,28.2,94.41312
283,28.3,94.74792
284,28.4,95.08519
285,28.5,95.438995
286,28.6,95.80315
287,28.7,96.149704
288,28.8,96.47653
289,28.9,96.82343
290,29.0,97.18085
291,29.1,97.52296
292,29.2,97.872345
293,29.3,98.2203
294,29.4,98.56859
295,29.5,98.90729
296,29.6,99.2472
297,29.7,99.58997
298,29.8,99.94599
299,29.9,100.30688
300,30.0,100.655304
301,30.1,100.98438
302,30.2,101.304726
303,30.3,101.64081
304,30.4,101.99486
305,30.5,102.34448
306,30.6,102.68186
307,30.7,103.02472
308,30.8,103.37738
309,30.9,103.72693
310,31.0,104.06537
311,31.1,104.421974
312,31.2,104.77041
313,31.3,105.113174
314,31.4,105.47648
315,31.5,105.83239
316,31.6,106.162575
317,31.7,106.53832
318,31.8,106.90639
319,31.9,107.25703
320,32.0,107.600876
321,32.1,107.94448
322,32.2,108.28228
323,32.3,108.59911
324,32.4,108.92605
325,32.5,109.269394
326,32.6,109.60861
327,32.7,109.96736
328,32.8,110.29693
329,32.9,110.63391
330,33.0,110.96868
331,33.1,111.29812
332,33.2,111.620125
333,33.3,111.93928
334,33.4,112.25655
335,33.5,112.58888
336,33.6,112.91337
337,33.7,113.242165
338,33.8,113.573326
339,33.9,113.90575
340,34.0,114.22497
341,34.1,114.55886
342,34.2,114.899445
343,34.3,115.221275
344,34.4,115.54638
345,34.5,115.8752
346,34.6,116.22661
347,34.7,116.57442
348,34.8,116.9143
349,34.9,117.23616
350,35.0,117.5659
351,35.1,117.8842
352,35.2,118.20774
353,35.3,118.5319
354,35.4,118.866295
355,35.5,119.197296
356,35.6,119.526436
357,35.7,119.86656
358,35.8,120.20388
359,35.9,120.51853
360,36.0,120.84609
361,36.1,121.17553
362,36.2,121.508575
363,36.3,121.84468
364,36.4,122.186295
365,36.5,122.53105
366,36.6,122.88422
367,36.7,123.24491
368,36.8,123.57219
369,36.9,123.90544
370,37.0,124.25146
371,37.1,124.58414
372,37.2,124.89499
373,37.3,125.223526
374,37.4,125.57599
375,37.5,125.88645
376,37.6,126.20566
377,37.7,126.53378
378,37.8,126.854
379,37.9,127.17658
380,38.0,127.51332
381,38.1,127.82871
382,38.2,128.14989
383,38.3,128.4683
384,38.4,128.7804
385,38.5,129.09071
386,38.6,129.39232
387,38.7,129.6899
388,38.8,130.00443
389,38.9,130.29982
390,39.0,130.59798
391,39.1,130.89871
392,39.2,131.19305
393,39.3,131.52171
394,39.4,131.83427
395,39.5,132.13376
396,39.6,132.42586
397,39.7,132.73427
398,39.8,133.03532
399,39.9,133.3444
400,40.0,133.64908
401,40.1,133.93277
402,40.2,134.23367
403,40.3,134.52965
404,40.4,134.82768
405,40.5,135.12268
406,40.6,135.41948
407,40.7,135.71613
408,40.8,136.05606
409,40.9,136.38255
410,41.0,136.70319
411,41.1,137.05527
412,41.2,137.37865
413,41.3,137.71605
414,41.4,138.04718
415,41.5,138.39325
416,41.6,138.7227
417,41.7,139.06638
418,41.8,139.3887
419,41.9,139.74057
420,42.0,140.11096
421,42.1,140.45067
422,42.2,140.77487
423,42.3,141.09328
424,42.4,141.43097
425,42.5,141.74565
426,42.6,142.0795
427,42.7,142.4178
428,42.8,142.75241
429,42.9,143.08598
430,43.0,143.41888
431,43.1,143.75175
432,43.2,144.076
433,43.3,144.41168
434,43.4,144.73248
435,43.5,145.05856
436,43.6,145.35905
437,43.7,145.69432
438,43.8,146.01233
439,43.9,146.31606
440,44.0,146.61821
441,44.1,146.91734
442,44.2,147.20964
443,44.3,147.51317
444,44.4,147.81914
445,44.5,148.13336
446,44.6,148.45052
447,44.7,148.77818
448,44.8,149.10349
449,44.9,149.40686
450,45.0,149.682
451,45.1,149.97632
452,45.2,150.29666
453,45.3,150.58476
454,45.4,150.90303
455,45.5,151.19969
456,45.6,151.51526
457,45.7,151.84099
458,45.8,152.17464
459,45.9,152.51404
460,46.0,152.83714
461,46.1,153.1454
462,46.2,153.44441
463,46.3,153.73099
464,46.4,154.01393
465,46.5,154.29315
466,46.6,154.58403
467,46.7,154.87949
468,46.8,155.18747
469,46.9,155.48973
470,47.0,155.77762
471,47.1,156.08673
472,47.2,156.40068
473,47.3,156.698
474,47.4,157.02597
475,47.5,157.34465
476,47.6,157.65157
477,47.7,157.94832
478,47.8,158.23949
479,47.9,158.52913
480,48.0,158.82097
481,48.1,159.11378
482,48.2,159.41463
483,48.3,159.74184
484,48.4,160.07483
485,48.5,160.42284
486,48.6,160.76825
487,48.7,161.11021
488,48.8,161.43869
489,48.9,161.7586
490,49.0,162.0878
491,49.1,162.39575
492,49.2,162.71017
493,49.3,163.01129
494,49.4,163.31459
495,49.5,163.61845
496,49.6,163.91943
497,49.7,164.25084
498,49.8,164.5641
499,49.9,164.88005
500,50.0,165.1728
501,50.1,165.46146
502,50.2,165.76259
503,50.3,166.0815
504,50.4,166.36928
505,50.5,166.66673
506,50.6,166.95055
507,50.7,167.22505
508,50.8,167.5125
509,50.9,167.81288
510,51.0,168.09521
511,51.1,168.40108
512,51.2,168.6877
513,51.3,168.99046
514,51.4,169.29231
515,51.5,169.60515
516,51.6,169.90044
517,51.7,170.19067
518,51.8,170.5006
519,51.9,170.8204
520,52.0,171.14253
521,52.1,171.47975
522,52.2,171.80362
523,52.3,172.15451
524,52.4,172.47293
525,52.5,172.77655
526,52.6,173.10185
527,52.7,173.41484
528,52.8,173.71129
529,52.9,174.01897
530,53.0,174.32173
531,53.1,174.60161
532,53.2,174.88269
533,53.3,175.18533
534,53.4,175.51431
535,53.5,175.8298
536,53.6,176.1265
537,53.7,176.43858
538,53.8,176.74722
539,53.9,177.06052
540,54.0,177.35779
541,54.1,177.67395
542,54.2,177.97542
543,54.3,178.27602
544,54.4,178.5963
545,54.5,178.9087
546,54.6,179.23009
547,54.7,179.55743
548,54.8,179.90118
549,54.9,180.21977
550,55.0,180.549
551,55.1,180.87692
552,55.2,181.2201
553,55.3,181.5602
554,55.4,181.88152
555,55.5,182.21532
556,55.6,182.53189
557,55.7,182.84824
558,55.8,183.18639
559,55.9,183.51129
560,56.0,183.81532
561,56.1,184.12685
562,56.2,184.42233
563,56.3,184.71841
564,56.4,185.01233
565,56.5,185.31665
566,56.6,185.63976
567,56.7,185.94337
568,56.8,186.22505
569,56.9,186.50941
570,57.0,186.78879
571,57.1,187.08334
572,57.2,187.39201
573,57.3,187.67896
574,57.4,187.968
575,57.5,188.28383
576,57.6,188.59824
577,57.7,188.93542
578,57.8,189.2319
579,57.9,189.50966
580,58.0,189.78758
581,58.1,190.06772
582,58.2,190.34601
583,58.3,190.6205
584,58.4,190.92554
585,58.5,191.21165
586,58.6,191.50078
587,58.7,191.8238
588,58.8,192.15938
589,58.9,192.45802
590,59.0,192.75955
591,59.1,193.08144
592,59.2,193.36983
593,59.3,193.64517
594,59.4,193.91954
595,59.5,194.19997
596,59.6,194.48245
597,59.7,194.76152
598,59.8,195.02768
599,59.9,195.27815
600,60.0,195.53545
601,60.1,195.7706
602,60.2,196.02428
603,60.3,196.2875
604,60.4,196.53104
605,60.5,196.7799
606,60.6,197.03175
607,60.7,197.27304
608,60.8,197.53346
609,60.9,197.80894
610,61.0,198.05989
611,61.1,198.3078
612,61.2,198.57605
613,61.3,198.84586
614,61.4,199.1252
615,61.5,199.39845
616,61.6,199.69981
617,61.7,200.00641
618,61.8,200.31088
619,61.9,200.5821
620,62.0,200.86363
621,62.1,201.17155
622,62.2,201.45764
623,62.3,201.7139
624,62.4,202.00581
625,62.5,202.3045
626,62.6,202.59523
627,62.7,202.89748
628,62.8,203.19592
629,62.9,203.50462
630,63.0,203.82161
631,63.1,204.14012
632,63.2,204.4526
633,63.3,204.7772
634,63.4,205.0662
635,63.5,205.37248
636,63.6,205.6894
637,63.7,206.00046
638,63.8,206.28514
639,63.9,206.59158
640,64.0,206.89218
641,64.1,207.20615
642,64.2,207.52222
643,64.3,207.80322
644,64.4,208.12274
645,64.5,208.4438
646,64.6,208.76181
647,64.7,209.05737
648,64.8,209.35211
649,64.9,209.66725
650,65.0,209.9534
651,65.1,210.22414
652,65.2,210.48218
653,65.3,210.74168
654,65.4,210.9978
655,65.5,211.25648
656,65.6,211.51979
657,65.7,211.78195
658,65.8,212.03032
659,65.9,212.29247
660,66.0,212.54938
661,66.1,212.82455
662,66.2,213.09554
663,66.3,213.35672
664,66.4,213.60718
665,66.5,213.85081
666,66.6,214.09987
667,66.7,214.36278
668,66.8,214.59827
669,66.9,214.8576
670,67.0,215.10582
671,67.1,215.36102
672,67.2,215.61398
673,67.3,215.87006
674,67.4,216.12769
675,67.5,216.4046
676,67.6,216.69342
677,67.7,216.97537
678,67.8,217.25568
679,67.9,217.52095
680,68.0,217.78067
681,68.1,218.04698
682,68.2,218.32101
683,68.3,218.60031
684,68.4,218.86804
685,68.5,219.15118
686,68.6,219.43274
687,68.7,219.72675
688,68.8,219.99997
689,68.9,220.28807
690,69.0,220.58017
691,69.1,220.8615
692,69.2,221.15717
693,69.3,221.43504
694,69.4,221.71822
695,69.5,221.95198
696,69.6,222.19135
697,69.7,222.42372
698,69.8,222.65532
699,69.9,222.90196
700,70.0,223.15771
701,70.1,223.40804
702,70.2,223.6603
703,70.3,223.92291
704,70.4,224.18726
705,70.5,224.46602
706,70.6,224.73781
707,70.7,225.01277
708,70.8,225.27017
709,70.9,225.54112
710,71.0,225.81795
711,71.1,226.1212
712,71.2,226.42477
713,71.3,226.7088
714,71.4,226.992
715,71.5,227.2676
716,71.6,227.52402
717,71.7,227.83087
718,71.8,228.1018
719,71.9,228.40114
720,72.0,228.70525
721,72.1,228.99768
722,72.2,229.28963
723,72.3,229.57272
724,72.4,229.84256
725,72.5,230.10942
726,72.6,230.36668
727,72.7,230.61435
728,72.8,230.89276
729,72.9,231.1736
730,73.0,231.4574
731,73.1,231.75464
732,73.2,232.05263
733,73.3,232.33278
734,73.4,232.60652
735,73.5,232.89505
736,73.6,233.185
737,73.7,233.48174
738,73.8,233.79262
739,73.9,234.08055
740,74.0,234.40836
741,74.1,234.70615
742,74.2,235.01053
743,74.3,235.30954
744,74.4,235.61662
745,74.5,235.92566
746,74.6,236.22093
747,74.7,236.52162
748,74.8,236.83063
749,74.9,237.13692
750,75.0,237.46078
751,75.1,237.77744
752,75.2,238.09695
753,75.3,238.4077
754,75.4,238.73453
755,75.5,239.01985
756,75.6,239.32088
757,75.7,239.60092
758,75.8,239.8821
759,75.9,240.1743
760,76.0,240.47264
761,76.1,240.74512
762,76.2,240.99599
763,76.3,241.27296
764,76.4,241.54683
765,76.5,241.84161
766,76.6,242.12947
767,76.7,242.4369
768,76.8,242.73125
769,76.9,243.02634
770,77.0,243.30623
771,77.1,243.58293
772,77.2,243.8795
773,77.3,244.14568
774,77.4,244.43565
775,77.5,244.7108
776,77.6,244.96085
777,77.7,245.2328
778,77.8,245.48799
779,77.9,245.75427
780,78.0,246.03493
781,78.1,246.30905
782,78.2,246.60002
783,78.3,246.88474
784,78.4,247.1832
785,78.5,247.43484
786,78.6,247.69653
787,78.7,247.94458
788,78.8,248.184
789,78.9,248.42305
790,79.0,248.67479
791,79.1,248.92911
792,79.2,249.20714
793,79.3,249.44832
794,79.4,249.69984
795,79.5,249.94589
796,79.6,250.17201
797,79.7,250.40562
798,79.8,250.6554
799,79.9,250.9122
800,80.0,251.15117
801,80.1,251.39287
802,80.2,251.61113
803,80.3,251.8558
804,80.4,252.10681
805,80.5,252.34312
806,80.6,252.60677
807,80.7,252.86375
808,80.8,253.08836
809,80.9,253.31934
810,81.0,253.53316
811,81.1,253.76224
812,81.2,253.98433
813,81.3,254.22794
814,81.4,254.44466
815,81.5,254.63986
816,81.6,254.8637
817,81.7,255.08661
818,81.8,255.30324
819,81.9,255.51912
820,82.0,255.76617
821,82.1,255.99725
822,82.2,256.22903
823,82.3,256.46872
824,82.4,256.68994
825,82.5,256.94037
826,82.6,257.1716
827,82.7,257.3897
828,82.8,257.61002
829,82.9,257.83633
830,83.0,258.0721
831,83.1,258.3136
832,83.2,258.543
833,83.3,258.79453
834,83.4,259.0352
835,83.5,259.28473
836,83.6,259.52213
837,83.7,259.7608
838,83.8,260.00034
839,83.9,260.2495
840,84.0,260.48203
841,84.1,260.717
842,84.2,260.97525
843,84.3,261.23785
844,84.4,261.50262
845,84.5,261.7496
846,84.6,262.00336
847,84.7,262.2552
848,84.8,262.50574
849,84.9,262.7391
850,85.0,262.99463
851,85.1,263.26312
852,85.2,263.5205
853,85.3,263.77066
854,85.4,264.03366
855,85.5,264.3123
856,85.6,264.57394
857,85.7,264.85297
858,85.8,265.1157
859,85.9,265.37204
860,86.0,265.64038
861,86.1,265.89926
862,86.2,266.14905
863,86.3,266.38882
864,86.4,266.64297
865,86.5,266.91232
866,86.6,267.16824
867,86.7,267.41873
868,86.8,267.65714
869,86.9,267.8921
870,87.0,268.1145
871,87.1,268.33807
872,87.2,268.5631
873,87.3,268.775
874,87.4,268.98672
875,87.5,269.20334
876,87.6,269.42947
877,87.7,269.64655
878,87.8,269.85864
879,87.9,270.09332
880,88.0,270.3315
881,88.1,270.58023
882,88.2,270.82648
883,88.3,271.04663
884,88.4,271.27875
885,88.5,271.50223
886,88.6,271.73825
887,88.7,271.99072
888,88.8,272.2262
889,88.9,272.45816
890,89.0,272.68826
891,89.1,272.93988
892,89.2,273.17398
893,89.3,273.43634
894,89.4,273.71353
895,89.5,273.96347
896,89.6,274.21494
897,89.7,274.44263
898,89.8,274.68335
899,89.9,274.9362
900,90.0,275.1805
901,90.1,275.43463
902,90.2,275.70285
903,90.3,275.95676
904,90.4,276.23224
905,90.5,276.4895
906,90.6,276.71985
907,90.7,276.9255
908,90.8,277.1546
909,90.9,277.36896
910,91.0,277.61423
911,91.1,277.85468
912,91.2,278.09586
913,91.3,278.34372
914,91.4,278.5963
915,91.5,278.84164
916,91.6,279.0785
917,91.7,279.3293
918,91.8,279.59335
919,91.9,279.84415
920,92.0,280.0841
921,92.1,280.32565
922,92.2,280.57202
923,92.3,280.80432
924,92.4,281.04468
925,92.5,281.27512
926,92.6,281.5069
927,92.7,281.73727
928,92.8,281.9373
929,92.9,282.13818
930,93.0,282.3586
931,93.1,282.58435
932,93.2,282.79214
933,93.3,283.00693
934,93.4,283.23734
935,93.5,283.47006
936,93.6,283.6863
937,93.7,283.91083
938,93.8,284.14413
939,93.9,284.37552
940,94.0,284.62936
941,94.1,284.83948
942,94.2,285.04132
943,94.3,285.2343
944,94.4,285.41202
945,94.5,285.6118
946,94.6,285.83
947,94.7,286.03424
948,94.8,286.2338
949,94.9,286.4382
950,95.0,286.6283
951,95.1,286.825
952,95.2,287.01822
953,95.3,287.21634
954,95.4,287.41077
955,95.5,287.60574
956,95.6,287.8103
957,95.7,288.01514
958,95.8,288.18143
959,95.9,288.34998
960,96.0,288.54214
961,96.1,288.7075
962,96.2,288.86917
963,96.3,289.01617
964,96.4,289.1503
965,96.5,289.3151
966,96.6,289.49942
967,96.7,289.67548
968,96.8,289.84116
969,96.9,290.00208
970,97.0,290.14798
971,97.1,290.31778
972,97.2,290.49142
973,97.3,290.663
974,97.4,290.82657
975,97.5,291.01007
976,97.6,291.2052
977,97.7,291.39795
978,97.8,291.57565
979,97.9,291.7418
980,98.0,291.92468
981,98.1,292.0897
982,98.2,292.2727
983,98.3,292.42645
984,98.4,292.60233
985,98.5,292.79327
986,98.6,292.96088
987,98.7,293.1385
988,98.8,293.32062
989,98.9,293.51318
990,99.0,293.71057
991,99.1,293.91327
992,99.2,294.08994
993,99.3,294.2658
994,99.4,294.44812
995,99.5,294.61835
996,99.6,294.81018
997,99.7,294.98355
998,99.8,295.14484
999,99.9,295.3222
