,t,msd
217,21.7,170.74112
218,21.8,171.53033
219,21.9,172.31586
220,22.0,173.10469
221,22.1,173.89381
222,22.2,174.68971
223,22.3,175.47772
224,22.4,176.26671
225,22.5,177.05827
226,22.6,177.85085
227,22.7,178.65271
228,22.8,179.46057
229,22.9,180.27727
230,23.0,181.08604
231,23.1,181.89287
232,23.2,182.69647
233,23.3,183.49901
234,23.4,184.31795
235,23.5,185.12439
236,23.6,185.9381
237,23.7,186.74907
238,23.8,187.55353
239,23.9,188.36186
240,24.0,189.16988
241,24.1,189.98831
242,24.2,190.80766
243,24.3,191.62706
244,24.4,192.45227
245,24.5,193.29185
246,24.6,194.13152
247,24.7,194.96188
248,24.8,195.78793
249,24.9,196.6141
250,25.0,197.45102
251,25.1,198.26312
252,25.2,199.0835
253,25.3,199.91774
254,25.4,200.75113
255,25.5,201.57242
256,25.6,202.39459
257,25.7,203.2108
258,25.8,204.04338
259,25.9,204.88422
260,26.0,205.71883
261,26.1,206.5668
262,26.2,207.41936
263,26.3,208.25986
264,26.4,209.11267
265,26.5,209.97209
266,26.6,210.82626
267,26.7,211.67477
268,26.8,212.53926
269,26.9,213.4074
270,27.0,214.28496
271,27.1,215.16
272,27.2,216.00659
273,27.3,216.84315
274,27.4,217.67726
275,27.5,218.51653
276,27.6,219.34985
277,27.7,220.1806
278,27.8,221.00487
279,27.9,221.8235
280,28.0,222.65471
281,28.1,223.4791
282,28.2,224.31412
283,28.3,225.13739
284,28.4,225.96027
285,28.5,226.78786
286,28.6,227.62062
287,28.7,228.43578
288,28.8,229.2613
289,28.9,230.0875
290,29.0,230.90475
291,29.1,231.73006
292,29.2,232.55177
293,29.3,233.36537
294,29.4,234.18033
295,29.5,235.0078
296,29.6,235.8386
297,29.7,236.66496
298,29.8,237.4925
299,29.9,238.32643
300,30.0,239.14627
301,30.1,239.96526
302,30.2,240.79437
303,30.3,241.61963
304,30.4,242.4408
305,30.5,243.27321
306,30.6,244.09769
307,30.7,244.90935
308,30.8,245.74135
309,30.9,246.56981
310,31.0,247.40631
311,31.1,248.25337
312,31.2,249.10071
313,31.3,249.94666
314,31.4,250.80067
315,31.5,251.64946
316,31.6,252.49551
317,31.7,253.35185
318,31.8,254.2052
319,31.9,255.05678
320,32.0,255.89787
321,32.1,256.71707
322,32.2,257.54337
323,32.3,258.38458
324,32.4,259.2206
325,32.5,260.0495
326,32.6,260.8584
327,32.7,261.6426
328,32.8,262.4239
329,32.9,263.21674
330,33.0,264.00735
331,33.1,264.79498
332,33.2,265.5588
333,33.3,266.3187
334,33.4,267.09543
335,33.5,267.85712
336,33.6,268.61926
337,33.7,269.379
338,33.8,270.13754
339,33.9,270.9171
340,34.0,271.68848
341,34.1,272.4521
342,34.2,273.21564
343,34.3,273.98315
344,34.4,274.75992
345,34.5,275.52142
346,34.6,276.30716
347,34.7,277.07352
348,34.8,277.83185
349,34.9,278.6019
350,35.0,279.36407
351,35.1,280.12033
352,35.2,280.88638
353,35.3,281.65936
354,35.4,282.43655
355,35.5,283.21323
356,35.6,284.007
357,35.7,284.80472
358,35.8,285.59842
359,35.9,286.4017
360,36.0,287.20926
361,36.1,288.01132
362,36.2,288.8252
363,36.3,289.62228
364,36.4,290.40768
365,36.5,291.18774
366,36.6,291.9613
367,36.7,292.72437
368,36.8,293.49512
369,36.9,294.26028
370,37.0,295.0026
371,37.1,295.74814
372,37.2,296.48434
373,37.3,297.2106
374,37.4,297.95023
375,37.5,298.66705
376,37.6,299.39145
377,37.7,300.12418
378,37.8,300.84155
379,37.9,301.56018
380,38.0,302.2794
381,38.1,302.98282
382,38.2,303.69495
383,38.3,304.436
384,38.4,305.18732
385,38.5,305.93314
386,38.6,306.67044
387,38.7,307.42087
388,38.8,308.16495
389,38.9,308.91086
390,39.0,309.6659
391,39.1,310.4186
392,39.2,311.16498
393,39.3,311.91113
394,39.4,312.65494
395,39.5,313.3946
396,39.6,314.14337
397,39.7,314.8867
398,39.8,315.64545
399,39.9,316.40024
400,40.0,317.1511
401,40.1,317.8926
402,40.2,318.63663
403,40.3,319.40027
404,40.4,320.14044
405,40.5,320.88354
406,40.6,321.63287
407,40.7,322.3664
408,40.8,323.08844
409,40.9,323.81717
410,41.0,324.54068
411,41.1,325.2701
412,41.2,326.0108
413,41.3,326.74875
414,41.4,327.47406
415,41.5,328.19458
416,41.6,328.91916
417,41.7,329.64636
418,41.8,330.36896
419,41.9,331.09503
420,42.0,331.815
421,42.1,332.54
422,42.2,333.24228
423,42.3,333.96512
424,42.4,334.69028
425,42.5,335.4026
426,42.6,336.11414
427,42.7,336.82413
428,42.8,337.54382
429,42.9,338.27036
430,43.0,338.98422
431,43.1,339.688
432,43.2,340.39273
433,43.3,341.093
434,43.4,341.78864
435,43.5,342.47366
436,43.6,343.1627
437,43.7,343.855
438,43.8,344.53934
439,43.9,345.22745
440,44.0,345.92065
441,44.1,346.60803
442,44.2,347.2857
443,44.3,347.9675
444,44.4,348.6519
445,44.5,349.33212
446,44.6,350.0261
447,44.7,350.71854
448,44.8,351.4108
449,44.9,352.1121
450,45.0,352.8162
451,45.1,353.51117
452,45.2,354.20795
453,45.3,354.88895
454,45.4,355.56607
455,45.5,356.26123
456,45.6,356.96582
457,45.7,357.65054
458,45.8,358.33444
459,45.9,359.00406
460,46.0,359.66742
461,46.1,360.35004
462,46.2,361.02625
463,46.3,361.71167
464,46.4,362.3963
465,46.5,363.08334
466,46.6,363.73898
467,46.7,364.39755
468,46.8,365.07263
469,46.9,365.75034
470,47.0,366.4213
471,47.1,367.10526
472,47.2,367.77963
473,47.3,368.44882
474,47.4,369.1191
475,47.5,369.80075
476,47.6,370.5114
477,47.7,371.23492
478,47.8,371.96783
479,47.9,372.70224
480,48.0,373.44785
481,48.1,374.1964
482,48.2,374.94202
483,48.3,375.69
484,48.4,376.43555
485,48.5,377.18903
486,48.6,377.93542
487,48.7,378.70578
488,48.8,379.46545
489,48.9,380.23672
490,49.0,381.0162
491,49.1,381.79736
492,49.2,382.57425
493,49.3,383.3465
494,49.4,384.13058
495,49.5,384.9181
496,49.6,385.71655
497,49.7,386.51398
498,49.8,387.31833
499,49.9,388.11685
500,50.0,388.9395
501,50.1,389.75854
502,50.2,390.57263
503,50.3,391.38205
504,50.4,392.20154
505,50.5,393.0293
506,50.6,393.87762
507,50.7,394.72314
508,50.8,395.58792
509,50.9,396.44543
510,51.0,397.2958
511,51.1,398.15472
512,51.2,399.0182
513,51.3,399.86743
514,51.4,400.70987
515,51.5,401.55032
516,51.6,402.38828
517,51.7,403.23657
518,51.8,404.0787
519,51.9,404.91254
520,52.0,405.74103
521,52.1,406.56454
522,52.2,407.38467
523,52.3,408.2067
524,52.4,409.01688
525,52.5,409.8421
526,52.6,410.66077
527,52.7,411.48096
528,52.8,412.29034
529,52.9,413.114
530,53.0,413.93542
531,53.1,414.7517
532,53.2,415.57523
533,53.3,416.38794
534,53.4,417.20343
535,53.5,418.01743
536,53.6,418.82944
537,53.7,419.64783
538,53.8,420.46558
539,53.9,421.27478
540,54.0,422.09085
541,54.1,422.9015
542,54.2,423.71686
543,54.3,424.53467
544,54.4,425.35324
545,54.5,426.1725
546,54.6,426.98047
547,54.7,427.7873
548,54.8,428.60422
549,54.9,429.4239
550,55.0,430.22974
551,55.1,431.03918
552,55.2,431.8488
553,55.3,432.6617
554,55.4,433.4803
555,55.5,434.31116
556,55.6,435.14435
557,55.7,435.9877
558,55.8,436.82697
559,55.9,437.66733
560,56.0,438.49173
561,56.1,439.3147
562,56.2,440.14017
563,56.3,440.94824
564,56.4,441.75772
565,56.5,442.56378
566,56.6,443.3727
567,56.7,444.18057
568,56.8,444.9873
569,56.9,445.788
570,57.0,446.59146
571,57.1,447.4029
572,57.2,448.198
573,57.3,448.98865
574,57.4,449.79727
575,57.5,450.6016
576,57.6,451.41223
577,57.7,452.22647
578,57.8,453.03677
579,57.9,453.8664
580,58.0,454.70178
581,58.1,455.53003
582,58.2,456.37064
583,58.3,457.21646
584,58.4,458.04184
585,58.5,458.87723
586,58.6,459.72467
587,58.7,460.5707
588,58.8,461.4021
589,58.9,462.22742
590,59.0,463.06262
591,59.1,463.90326
592,59.2,464.74524
593,59.3,465.59247
594,59.4,466.41913
595,59.5,467.24408
596,59.6,468.07083
597,59.7,468.90747
598,59.8,469.73428
599,59.9,470.57263
600,60.0,471.39902
601,60.1,472.23273
602,60.2,473.07837
603,60.3,473.9237
604,60.4,474.7683
605,60.5,475.60617
606,60.6,476.43213
607,60.7,477.25943
608,60.8,478.09323
609,60.9,478.91467
610,61.0,479.7425
611,61.1,480.56955
612,61.2,481.39926
613,61.3,482.2199
614,61.4,483.04437
615,61.5,483.8523
616,61.6,484.65277
617,61.7,485.46262
618,61.8,486.2691
619,61.9,487.07797
620,62.0,487.89294
621,62.1,488.7003
622,62.2,489.52585
623,62.3,490.3641
624,62.4,491.1983
625,62.5,492.03552
626,62.6,492.87772
627,62.7,493.7217
628,62.8,494.53836
629,62.9,495.37714
630,63.0,496.20703
631,63.1,497.02518
632,63.2,497.83438
633,63.3,498.65967
634,63.4,499.4551
635,63.5,500.25143
636,63.6,501.0595
637,63.7,501.85773
638,63.8,502.63638
639,63.9,503.4219
640,64.0,504.20566
641,64.1,504.99728
642,64.2,505.77536
643,64.3,506.5557
644,64.4,507.3382
645,64.5,508.12402
646,64.6,508.89954
647,64.7,509.68167
648,64.8,510.44742
649,64.9,511.21832
650,65.0,511.99194
651,65.1,512.7602
652,65.2,513.54126
653,65.3,514.3314
654,65.4,515.1063
655,65.5,515.8969
656,65.6,516.6697
657,65.7,517.4653
658,65.8,518.2707
659,65.9,519.0646
660,66.0,519.86066
661,66.1,520.65796
662,66.2,521.4363
663,66.3,522.2399
664,66.4,523.04004
665,66.5,523.847
666,66.6,524.6678
667,66.7,525.4824
668,66.8,526.3061
669,66.9,527.1312
670,67.0,527.97894
671,67.1,528.82764
672,67.2,529.6788
673,67.3,530.5337
674,67.4,531.3959
675,67.5,532.2468
676,67.6,533.09296
677,67.7,533.9313
678,67.8,534.76953
679,67.9,535.61835
680,68.0,536.4473
681,68.1,537.27264
682,68.2,538.11096
683,68.3,538.95685
684,68.4,539.7887
685,68.5,540.6218
686,68.6,541.4742
687,68.7,542.34155
688,68.8,543.2131
689,68.9,544.0796
690,69.0,544.94653
691,69.1,545.8097
692,69.2,546.6809
693,69.3,547.5546
694,69.4,548.41907
695,69.5,549.26917
696,69.6,550.1056
697,69.7,550.93567
698,69.8,551.76587
699,69.9,552.5896
700,70.0,553.41534
701,70.1,554.2466
702,70.2,555.0829
703,70.3,555.9294
704,70.4,556.7671
705,70.5,557.6172
706,70.6,558.47986
707,70.7,559.3451
708,70.8,560.2121
709,70.9,561.08673
710,71.0,561.9445
711,71.1,562.8286
712,71.2,563.72095
713,71.3,564.6258
714,71.4,565.5252
715,71.5,566.4314
716,71.6,567.3306
717,71.7,568.2427
718,71.8,569.1531
719,71.9,570.05945
720,72.0,570.9472
721,72.1,571.843
722,72.2,572.73157
723,72.3,573.6265
724,72.4,574.5116
725,72.5,575.40857
726,72.6,576.3088
727,72.7,577.21893
728,72.8,578.1387
729,72.9,579.039
730,73.0,579.9431
731,73.1,580.84467
732,73.2,581.7476
733,73.3,582.6753
734,73.4,583.62213
735,73.5,584.553
736,73.6,585.46136
737,73.7,586.3801
738,73.8,587.305
739,73.9,588.21533
740,74.0,589.1044
741,74.1,589.99603
742,74.2,590.8929
743,74.3,591.7969
744,74.4,592.7064
745,74.5,593.60284
746,74.6,594.4946
747,74.7,595.3777
748,74.8,596.26855
749,74.9,597.1565
750,75.0,598.0608
751,75.1,598.97534
752,75.2,599.8744
753,75.3,600.783
754,75.4,601.6909
755,75.5,602.5991
756,75.6,603.4991
757,75.7,604.4044
758,75.8,605.2866
759,75.9,606.1945
760,76.0,607.1129
761,76.1,608.02783
762,76.2,608.95734
763,76.3,609.87213
764,76.4,610.7996
765,76.5,611.7111
766,76.6,612.6111
767,76.7,613.51843
768,76.8,614.4429
769,76.9,615.37396
770,77.0,616.2899
771,77.1,617.198
772,77.2,618.1303
773,77.3,619.0707
774,77.4,620.0137
775,77.5,620.9602
776,77.6,621.90576
777,77.7,622.83685
778,77.8,623.76776
779,77.9,624.6836
780,78.0,625.5943
781,78.1,626.5119
782,78.2,627.42413
783,78.3,628.3381
784,78.4,629.2554
785,78.5,630.17975
786,78.6,631.1041
787,78.7,632.04926
788,78.8,632.9847
789,78.9,633.9143
790,79.0,634.8528
791,79.1,635.7735
792,79.2,636.7097
793,79.3,637.6568
794,79.4,638.59045
795,79.5,639.5395
796,79.6,640.49744
797,79.7,641.4415
798,79.8,642.39886
799,79.9,643.35046
800,80.0,644.29803
801,80.1,645.243
802,80.2,646.1978
803,80.3,647.14844
804,80.4,648.0719
805,80.5,649.00476
806,80.6,649.9224
807,80.7,650.842
808,80.8,651.75824
809,80.9,652.6895
810,81.0,653.60657
811,81.1,654.50696
812,81.2,655.4189
813,81.3,656.36176
814,81.4,657.28986
815,81.5,658.2285
816,81.6,659.1647
817,81.7,660.1057
818,81.8,661.04816
819,81.9,661.9987
820,82.0,662.95087
821,82.1,663.8874
822,82.2,664.83435
823,82.3,665.7699
824,82.4,666.71265
825,82.5,667.6591
826,82.6,668.60266
827,82.7,669.541
828,82.8,670.4986
829,82.9,671.45593
830,83.0,672.3814
831,83.1,673.31335
832,83.2,674.2441
833,83.3,675.1741
834,83.4,676.0841
835,83.5,676.9702
836,83.6,677.8567
837,83.7,678.73895
838,83.8,679.6267
839,83.9,680.5221
840,84.0,681.40326
841,84.1,682.2868
842,84.2,683.17926
843,84.3,684.0728
844,84.4,684.9552
845,84.5,685.823
846,84.6,686.7015
847,84.7,687.58887
848,84.8,688.46155
849,84.9,689.3402
850,85.0,690.23267
851,85.1,691.12964
852,85.2,692.0461
853,85.3,692.9844
854,85.4,693.9127
855,85.5,694.84155
856,85.6,695.7505
857,85.7,696.6779
858,85.8,697.59674
859,85.9,698.51697
860,86.0,699.4389
861,86.1,700.3692
862,86.2,701.3059
863,86.3,702.2423
864,86.4,703.1742
865,86.5,704.11273
866,86.6,705.05115
867,86.7,705.9927
868,86.8,706.92975
869,86.9,707.8699
870,87.0,708.8014
871,87.1,709.74994
872,87.2,710.7104
873,87.3,711.6498
874,87.4,712.5976
875,87.5,713.54333
876,87.6,714.4958
877,87.7,715.44727
878,87.8,716.39764
879,87.9,717.3649
880,88.0,718.3294
881,88.1,719.2876
882,88.2,720.2597
883,88.3,721.2445
884,88.4,722.22784
885,88.5,723.2053
886,88.6,724.1881
887,88.7,725.16406
888,88.8,726.13416
889,88.9,727.1179
890,89.0,728.1206
891,89.1,729.11096
892,89.2,730.09393
893,89.3,731.08124
894,89.4,732.0729
895,89.5,733.0639
896,89.6,734.05096
897,89.7,735.03064
898,89.8,736.02386
899,89.9,737.0298
900,90.0,738.03125
901,90.1,739.04114
902,90.2,740.05493
903,90.3,741.0731
904,90.4,742.08484
905,90.5,743.10095
906,90.6,744.117
907,90.7,745.1448
908,90.8,746.1767
909,90.9,747.2022
910,91.0,748.2352
911,91.1,749.2633
912,91.2,750.2806
913,91.3,751.28217
914,91.4,752.2873
915,91.5,753.29675
916,91.6,754.3079
917,91.7,755.3173
918,91.8,756.3218
919,91.9,757.3458
920,92.0,758.34924
921,92.1,759.33575
922,92.2,760.3264
923,92.3,761.30835
924,92.4,762.29736
925,92.5,763.2588
926,92.6,764.21844
927,92.7,765.1646
928,92.8,766.0844
929,92.9,766.98596
930,93.0,767.8723
931,93.1,768.75977
932,93.2,769.64233
933,93.3,770.5057
934,93.4,771.3708
935,93.5,772.2512
936,93.6,773.1288
937,93.7,774.0079
938,93.8,774.88257
939,93.9,775.7396
940,94.0,776.58563
941,94.1,777.42
942,94.2,778.2611
943,94.3,779.12366
944,94.4,779.96533
945,94.5,780.8261
946,94.6,781.68945
947,94.7,782.5437
948,94.8,783.3968
949,94.9,784.2925
950,95.0,785.1736
951,95.1,786.05865
952,95.2,786.96686
953,95.3,787.87427
954,95.4,788.7795
955,95.5,789.6788
956,95.6,790.57965
957,95.7,791.4933
958,95.8,792.4144
959,95.9,793.2999
960,96.0,794.18835
961,96.1,795.09186
962,96.2,795.98816
963,96.3,796.8756
964,96.4,797.77167
965,96.5,798.68036
966,96.6,799.5891
967,96.7,800.488
968,96.8,801.3902
969,96.9,802.3072
970,97.0,803.2105
971,97.1,804.124
972,97.2,805.0458
973,97.3,805.96313
974,97.4,806.8832
975,97.5,807.8283
976,97.6,808.74243
977,97.7,809.66364
978,97.8,810.61115
979,97.9,811.54865
980,98.0,812.4844
981,98.1,813.423
982,98.2,814.36414
983,98.3,815.3083
984,98.4,816.2527
985,98.5,817.2072
986,98.6,818.1832
987,98.7,819.13153
988,98.8,820.10474
989,98.9,821.08594
990,99.0,822.06854
991,99.1,823.04474
992,99.2,824.03217
993,99.3,824.9829
994,99.4,825.9555
995,99.5,826.9105
996,99.6,827.87067
997,99.7,828.8312
998,99.8,829.7949
999,99.9,830.7655
