,t,msd
332,33.2,308.8163
333,33.3,309.69037
334,33.4,310.56134
335,33.5,311.4378
336,33.6,312.33167
337,33.7,313.2192
338,33.8,314.09436
339,33.9,314.97018
340,34.0,315.83298
341,34.1,316.69473
342,34.2,317.55612
343,34.3,318.41324
344,34.4,319.26785
345,34.5,320.12473
346,34.6,320.98724
347,34.7,321.84027
348,34.8,322.70422
349,34.9,323.56564
350,35.0,324.40637
351,35.1,325.2269
352,35.2,326.05493
353,35.3,326.8793
354,35.4,327.70538
355,35.5,328.54886
356,35.6,329.38693
357,35.7,330.23096
358,35.8,331.0783
359,35.9,331.916
360,36.0,332.76743
361,36.1,333.61957
362,36.2,334.4454
363,36.3,335.27524
364,36.4,336.1141
365,36.5,336.96396
366,36.6,337.82617
367,36.7,338.6995
368,36.8,339.55692
369,36.9,340.4206
370,37.0,341.27826
371,37.1,342.144
372,37.2,343.00577
373,37.3,343.8651
374,37.4,344.726
375,37.5,345.58624
376,37.6,346.4525
377,37.7,347.30307
378,37.8,348.14505
379,37.9,348.9841
380,38.0,349.83328
381,38.1,350.70084
382,38.2,351.56683
383,38.3,352.4062
384,38.4,353.25085
385,38.5,354.102
386,38.6,354.96436
387,38.7,355.80923
388,38.8,356.65512
389,38.9,357.48816
390,39.0,358.3161
391,39.1,359.14355
392,39.2,359.96353
393,39.3,360.77625
394,39.4,361.61102
395,39.5,362.42712
396,39.6,363.23633
397,39.7,364.0383
398,39.8,364.83975
399,39.9,365.63992
400,40.0,366.42654
401,40.1,367.2259
402,40.2,368.03195
403,40.3,368.84122
404,40.4,369.66516
405,40.5,370.49973
406,40.6,371.3438
407,40.7,372.18683
408,40.8,373.02066
409,40.9,373.85162
410,41.0,374.69565
411,41.1,375.53894
412,41.2,376.3688
413,41.3,377.1825
414,41.4,378.00064
415,41.5,378.845
416,41.6,379.69818
417,41.7,380.53967
418,41.8,381.35605
419,41.9,382.18518
420,42.0,383.0336
421,42.1,383.8721
422,42.2,384.71796
423,42.3,385.56976
424,42.4,386.41382
425,42.5,387.25757
426,42.6,388.1083
427,42.7,388.9367
428,42.8,389.77142
429,42.9,390.61615
430,43.0,391.43607
431,43.1,392.28302
432,43.2,393.12262
433,43.3,393.95428
434,43.4,394.77625
435,43.5,395.6023
436,43.6,396.41507
437,43.7,397.23767
438,43.8,398.07675
439,43.9,398.9189
440,44.0,399.76743
441,44.1,400.6301
442,44.2,401.4997
443,44.3,402.36743
444,44.4,403.24536
445,44.5,404.11365
446,44.6,404.98425
447,44.7,405.8442
448,44.8,406.70084
449,44.9,407.56927
450,45.0,408.42926
451,45.1,409.28247
452,45.2,410.14304
453,45.3,410.98874
454,45.4,411.84833
455,45.5,412.70618
456,45.6,413.57562
457,45.7,414.46365
458,45.8,415.32495
459,45.9,416.1699
460,46.0,417.01776
461,46.1,417.87433
462,46.2,418.75296
463,46.3,419.6325
464,46.4,420.53476
465,46.5,421.41898
466,46.6,422.31598
467,46.7,423.23227
468,46.8,424.14774
469,46.9,425.058
470,47.0,425.99466
471,47.1,426.94928
472,47.2,427.9103
473,47.3,428.8721
474,47.4,429.8635
475,47.5,430.84058
476,47.6,431.8028
477,47.7,432.78146
478,47.8,433.74228
479,47.9,434.69772
480,48.0,435.66428
481,48.1,436.6241
482,48.2,437.57477
483,48.3,438.54172
484,48.4,439.5354
485,48.5,440.5192
486,48.6,441.52042
487,48.7,442.52017
488,48.8,443.53214
489,48.9,444.53442
490,49.0,445.548
491,49.1,446.5715
492,49.2,447.59354
493,49.3,448.6206
494,49.4,449.65625
495,49.5,450.69385
496,49.6,451.74005
497,49.7,452.7901
498,49.8,453.84592
499,49.9,454.92725
500,50.0,456.00516
501,50.1,457.0757
502,50.2,458.13443
503,50.3,459.19513
504,50.4,460.25195
505,50.5,461.3029
506,50.6,462.3502
507,50.7,463.41382
508,50.8,464.48007
509,50.9,465.55585
510,51.0,466.63718
511,51.1,467.70227
512,51.2,468.7657
513,51.3,469.8132
514,51.4,470.85083
515,51.5,471.914
516,51.6,472.9818
517,51.7,474.05252
518,51.8,475.13464
519,51.9,476.23108
520,52.0,477.3132
521,52.1,478.41064
522,52.2,479.50665
523,52.3,480.60562
524,52.4,481.71918
525,52.5,482.82477
526,52.6,483.942
527,52.7,485.07285
528,52.8,486.19653
529,52.9,487.31894
530,53.0,488.43912
531,53.1,489.54303
532,53.2,490.646
533,53.3,491.72894
534,53.4,492.80457
535,53.5,493.8927
536,53.6,495.00574
537,53.7,496.13806
538,53.8,497.26004
539,53.9,498.38034
540,54.0,499.4949
541,54.1,500.60126
542,54.2,501.70947
543,54.3,502.8141
544,54.4,503.93225
545,54.5,505.0604
546,54.6,506.1722
547,54.7,507.29352
548,54.8,508.41644
549,54.9,509.53287
550,55.0,510.66122
551,55.1,511.7883
552,55.2,512.9212
553,55.3,514.0622
554,55.4,515.18774
555,55.5,516.32904
556,55.6,517.4786
557,55.7,518.62506
558,55.8,519.7567
559,55.9,520.9166
560,56.0,522.05804
561,56.1,523.2037
562,56.2,524.35126
563,56.3,525.5014
564,56.4,526.65234
565,56.5,527.82684
566,56.6,529.0095
567,56.7,530.1793
568,56.8,531.3497
569,56.9,532.5062
570,57.0,533.65375
571,57.1,534.813
572,57.2,535.9805
573,57.3,537.1138
574,57.4,538.23615
575,57.5,539.36896
576,57.6,540.50305
577,57.7,541.6395
578,57.8,542.78064
579,57.9,543.9207
580,58.0,545.0763
581,58.1,546.2261
582,58.2,547.36505
583,58.3,548.5142
584,58.4,549.6498
585,58.5,550.776
586,58.6,551.89825
587,58.7,553.0139
588,58.8,554.12024
589,58.9,555.2305
590,59.0,556.3443
591,59.1,557.4453
592,59.2,558.5275
593,59.3,559.61896
594,59.4,560.71106
595,59.5,561.8042
596,59.6,562.8706
597,59.7,563.93365
598,59.8,564.99695
599,59.9,566.0453
600,60.0,567.118
601,60.1,568.1987
602,60.2,569.28204
603,60.3,570.3778
604,60.4,571.4684
605,60.5,572.5458
606,60.6,573.6227
607,60.7,574.6734
608,60.8,575.7307
609,60.9,576.7784
610,61.0,577.8267
611,61.1,578.8753
612,61.2,579.9246
613,61.3,580.9882
614,61.4,582.0446
615,61.5,583.09796
616,61.6,584.1391
617,61.7,585.1778
618,61.8,586.2305
619,61.9,587.2794
620,62.0,588.31903
621,62.1,589.35736
622,62.2,590.41095
623,62.3,591.4659
624,62.4,592.5144
625,62.5,593.535
626,62.6,594.56683
627,62.7,595.5977
628,62.8,596.65375
629,62.9,597.7248
630,63.0,598.82294
631,63.1,599.8877
632,63.2,600.95575
633,63.3,602.02673
634,63.4,603.1
635,63.5,604.15814
636,63.6,605.21783
637,63.7,606.2862
638,63.8,607.34973
639,63.9,608.42694
640,64.0,609.5155
641,64.1,610.603
642,64.2,611.68823
643,64.3,612.792
644,64.4,613.87415
645,64.5,614.97504
646,64.6,616.0578
647,64.7,617.15485
648,64.8,618.26776
649,64.9,619.3705
650,65.0,620.4436
651,65.1,621.5112
652,65.2,622.5794
653,65.3,623.66595
654,65.4,624.7533
655,65.5,625.8262
656,65.6,626.89514
657,65.7,627.98663
658,65.8,629.04065
659,65.9,630.09235
660,66.0,631.1495
661,66.1,632.20416
662,66.2,633.28217
663,66.3,634.3484
664,66.4,635.3919
665,66.5,636.46735
666,66.6,637.5532
667,66.7,638.6405
668,66.8,639.70844
669,66.9,640.774
670,67.0,641.8403
671,67.1,642.9102
672,67.2,643.98846
673,67.3,645.06555
674,67.4,646.1385
675,67.5,647.2221
676,67.6,648.3237
677,67.7,649.43134
678,67.8,650.5433
679,67.9,651.62805
680,68.0,652.7045
681,68.1,653.7873
682,68.2,654.8716
683,68.3,655.95984
684,68.4,657.0544
685,68.5,658.14526
686,68.6,659.2409
687,68.7,660.32904
688,68.8,661.4069
689,68.9,662.4829
690,69.0,663.5686
691,69.1,664.6482
692,69.2,665.73303
693,69.3,666.81226
694,69.4,667.91455
695,69.5,668.9995
696,69.6,670.0757
697,69.7,671.1489
698,69.8,672.2126
699,69.9,673.2598
700,70.0,674.3101
701,70.1,675.37537
702,70.2,676.4324
703,70.3,677.4818
704,70.4,678.5349
705,70.5,679.5771
706,70.6,680.6032
707,70.7,681.6403
708,70.8,682.6738
709,70.9,683.701
710,71.0,684.7318
711,71.1,685.7516
712,71.2,686.7732
713,71.3,687.78235
714,71.4,688.77954
715,71.5,689.76526
716,71.6,690.7444
717,71.7,691.72284
718,71.8,692.7145
719,71.9,693.6948
720,72.0,694.6765
721,72.1,695.6497
722,72.2,696.6134
723,72.3,697.59265
724,72.4,698.5431
725,72.5,699.5051
726,72.6,700.4573
727,72.7,701.43054
728,72.8,702.409
729,72.9,703.39124
730,73.0,704.3544
731,73.1,705.3059
732,73.2,706.24994
733,73.3,707.1977
734,73.4,708.1585
735,73.5,709.12555
736,73.6,710.09155
737,73.7,711.0668
738,73.8,712.0538
739,73.9,713.0298
740,74.0,714.0142
741,74.1,714.9992
742,74.2,715.96826
743,74.3,716.9642
744,74.4,717.94794
745,74.5,718.9097
746,74.6,719.873
747,74.7,720.8322
748,74.8,721.7806
749,74.9,722.7269
750,75.0,723.65955
751,75.1,724.6212
752,75.2,725.55804
753,75.3,726.49176
754,75.4,727.4212
755,75.5,728.3444
756,75.6,729.24774
757,75.7,730.15533
758,75.8,731.09015
759,75.9,732.01587
760,76.0,732.9655
761,76.1,733.91095
762,76.2,734.8687
763,76.3,735.8113
764,76.4,736.7597
765,76.5,737.7224
766,76.6,738.6923
767,76.7,739.64996
768,76.8,740.61456
769,76.9,741.5838
770,77.0,742.5464
771,77.1,743.51666
772,77.2,744.4967
773,77.3,745.5041
774,77.4,746.4946
775,77.5,747.4741
776,77.6,748.4652
777,77.7,749.4344
778,77.8,750.38824
779,77.9,751.3519
780,78.0,752.30896
781,78.1,753.2545
782,78.2,754.2165
783,78.3,755.16595
784,78.4,756.12
785,78.5,757.0605
786,78.6,757.9703
787,78.7,758.89374
788,78.8,759.8304
789,78.9,760.7567
790,79.0,761.67584
791,79.1,762.59485
792,79.2,763.511
793,79.3,764.4291
794,79.4,765.35175
795,79.5,766.2538
796,79.6,767.15857
797,79.7,768.0619
798,79.8,768.95905
799,79.9,769.8536
800,80.0,770.7302
801,80.1,771.61865
802,80.2,772.50543
803,80.3,773.4053
804,80.4,774.3139
805,80.5,775.21875
806,80.6,776.13916
807,80.7,777.066
808,80.8,777.97064
809,80.9,778.87915
810,81.0,779.80164
811,81.1,780.7192
812,81.2,781.6521
813,81.3,782.5983
814,81.4,783.5459
815,81.5,784.4807
816,81.6,785.4212
817,81.7,786.34125
818,81.8,787.2455
819,81.9,788.12866
820,82.0,789.0137
821,82.1,789.88257
822,82.2,790.747
823,82.3,791.62573
824,82.4,792.4713
825,82.5,793.30646
826,82.6,794.13965
827,82.7,794.97394
828,82.8,795.7889
829,82.9,796.6312
830,83.0,797.4598
831,83.1,798.2605
832,83.2,799.06085
833,83.3,799.88007
834,83.4,800.7321
835,83.5,801.6073
836,83.6,802.4811
837,83.7,803.35986
838,83.8,804.2482
839,83.9,805.14716
840,84.0,806.062
841,84.1,807.0122
842,84.2,807.96954
843,84.3,808.9423
844,84.4,809.9021
845,84.5,810.8583
846,84.6,811.8125
847,84.7,812.7803
848,84.8,813.763
849,84.9,814.7413
850,85.0,815.72095
851,85.1,816.7139
852,85.2,817.7048
853,85.3,818.69183
854,85.4,819.67737
855,85.5,820.6722
856,85.6,821.63495
857,85.7,822.61066
858,85.8,823.5593
859,85.9,824.4914
860,86.0,825.44275
861,86.1,826.3995
862,86.2,827.3744
863,86.3,828.3443
864,86.4,829.31824
865,86.5,830.2734
866,86.6,831.2098
867,86.7,832.16504
868,86.8,833.12494
869,86.9,834.0882
870,87.0,835.0787
871,87.1,836.0562
872,87.2,837.01605
873,87.3,837.97186
874,87.4,838.9388
875,87.5,839.903
876,87.6,840.84906
877,87.7,841.81116
878,87.8,842.7889
879,87.9,843.76337
880,88.0,844.7386
881,88.1,845.70447
882,88.2,846.68353
883,88.3,847.64185
884,88.4,848.6135
885,88.5,849.59265
886,88.6,850.5909
887,88.7,851.6042
888,88.8,852.6002
889,88.9,853.6196
890,89.0,854.6398
891,89.1,855.65765
892,89.2,856.6883
893,89.3,857.70953
894,89.4,858.738
895,89.5,859.75977
896,89.6,860.77606
897,89.7,861.78754
898,89.8,862.81635
899,89.9,863.8436
900,90.0,864.87396
901,90.1,865.94275
902,90.2,866.97345
903,90.3,867.99805
904,90.4,869.0252
905,90.5,870.0332
906,90.6,871.05695
907,90.7,872.07904
908,90.8,873.11755
909,90.9,874.1003
910,91.0,875.0736
911,91.1,876.0749
912,91.2,877.0816
913,91.3,878.0789
914,91.4,879.0887
915,91.5,880.09033
916,91.6,881.076
917,91.7,882.0757
918,91.8,883.085
919,91.9,884.10046
920,92.0,885.1204
921,92.1,886.11914
922,92.2,887.11475
923,92.3,888.0992
924,92.4,889.0787
925,92.5,890.0686
926,92.6,891.0519
927,92.7,892.0259
928,92.8,892.99805
929,92.9,893.9889
930,93.0,894.98193
931,93.1,895.967
932,93.2,896.95917
933,93.3,897.9645
934,93.4,898.97687
935,93.5,899.9876
936,93.6,900.98004
937,93.7,901.9849
938,93.8,902.95715
939,93.9,903.9306
940,94.0,904.90735
941,94.1,905.8753
942,94.2,906.8664
943,94.3,907.8676
944,94.4,908.8549
945,94.5,909.84607
946,94.6,910.8214
947,94.7,911.77905
948,94.8,912.7335
949,94.9,913.6888
950,95.0,914.6152
951,95.1,915.53723
952,95.2,916.42804
953,95.3,917.302
954,95.4,918.1922
955,95.5,919.11536
956,95.6,920.0562
957,95.7,921.0092
958,95.8,921.9518
959,95.9,922.88525
960,96.0,923.8278
961,96.1,924.7845
962,96.2,925.7272
963,96.3,926.69385
964,96.4,927.68256
965,96.5,928.67706
966,96.6,929.7003
967,96.7,930.7096
968,96.8,931.73517
969,96.9,932.7726
970,97.0,933.81256
971,97.1,934.8431
972,97.2,935.8576
973,97.3,936.88385
974,97.4,937.93555
975,97.5,938.97766
976,97.6,940.0176
977,97.7,941.04016
978,97.8,942.0355
979,97.9,943.0519
980,98.0,944.086
981,98.1,945.13763
982,98.2,946.2014
983,98.3,947.2674
984,98.4,948.3523
985,98.5,949.42566
986,98.6,950.47766
987,98.7,951.53265
988,98.8,952.5748
989,98.9,953.62067
990,99.0,954.68066
991,99.1,955.73035
992,99.2,956.8135
993,99.3,957.89276
994,99.4,958.9467
995,99.5,959.9916
996,99.6,961.0527
997,99.7,962.1119
998,99.8,963.16394
999,99.9,964.1752
