,t,msd
204,20.4,25.889343
205,20.5,25.960526
206,20.6,26.052355
207,20.7,26.14403
208,20.8,26.209904
209,20.9,26.28895
210,21.0,26.383474
211,21.1,26.459194
212,21.2,26.544939
213,21.3,26.6364
214,21.4,26.709951
215,21.5,26.78501
216,21.6,26.866013
217,21.7,26.93661
218,21.8,27.003603
219,21.9,27.09471
220,22.0,27.182644
221,22.1,27.269358
222,22.2,27.360252
223,22.3,27.427456
224,22.4,27.501047
225,22.5,27.591719
226,22.6,27.685488
227,22.7,27.800152
228,22.8,27.905174
229,22.9,28.002476
230,23.0,28.104176
231,23.1,28.232388
232,23.2,28.329632
233,23.3,28.425434
234,23.4,28.526726
235,23.5,28.627018
236,23.6,28.723171
237,23.7,28.816542
238,23.8,28.92378
239,23.9,29.027714
240,24.0,29.122799
241,24.1,29.240429
242,24.2,29.331247
243,24.3,29.430546
244,24.4,29.521646
245,24.5,29.620724
246,24.6,29.728521
247,24.7,29.834562
248,24.8,29.93361
249,24.9,30.020145
250,25.0,30.094288
251,25.1,30.191746
252,25.2,30.301083
253,25.3,30.401749
254,25.4,30.500177
255,25.5,30.579906
256,25.6,30.65495
257,25.7,30.71653
258,25.8,30.793373
259,25.9,30.868362
260,26.0,30.966032
261,26.1,31.076988
262,26.2,31.170883
263,26.3,31.286493
264,26.4,31.36063
265,26.5,31.45623
266,26.6,31.545748
267,26.7,31.661043
268,26.8,31.749409
269,26.9,31.826023
270,27.0,31.907217
271,27.1,32.003696
272,27.2,32.091045
273,27.3,32.160934
274,27.4,32.237034
275,27.5,32.290543
276,27.6,32.35645
277,27.7,32.41293
278,27.8,32.490166
279,27.9,32.560986
280,28.0,32.65714
281,28.1,32.747005
282,28.2,32.841763
283,28.3,32.91718
284,28.4,32.982563
285,28.5,33.029976
286,28.6,33.085743
287,28.7,33.14229
288,28.8,33.213593
289,28.9,33.2756
290,29.0,33.343063
291,29.1,33.397797
292,29.2,33.47321
293,29.3,33.526566
294,29.4,33.570084
295,29.5,33.648125
296,29.6,33.711216
297,29.7,33.784893
298,29.8,33.851162
299,29.9,33.916588
300,30.0,33.98303
301,30.1,34.031395
302,30.2,34.101547
303,30.3,34.14813
304,30.4,34.202084
305,30.5,34.282482
306,30.6,34.331066
307,30.7,34.373245
308,30.8,34.411663
309,30.9,34.458042
310,31.0,34.506824
311,31.1,34.526184
312,31.2,34.561584
313,31.3,34.599033
314,31.4,34.652832
315,31.5,34.71395
316,31.6,34.792458
317,31.7,34.842438
318,31.8,34.90995
319,31.9,35.003002
320,32.0,35.077618
321,32.1,35.146374
322,32.2,35.208973
323,32.3,35.27232
324,32.4,35.335888
325,32.5,35.396656
326,32.6,35.437996
327,32.7,35.48809
328,32.8,35.548073
329,32.9,35.628063
330,33.0,35.699383
331,33.1,35.752094
332,33.2,35.814228
333,33.3,35.883907
334,33.4,35.966278
335,33.5,36.045467
336,33.6,36.12385
337,33.7,36.202225
338,33.8,36.272594
339,33.9,36.321262
340,34.0,36.40013
341,34.1,36.488323
342,34.2,36.56934
343,34.3,36.638176
344,34.4,36.70362
345,34.5,36.805145
346,34.6,36.88321
347,34.7,36.932827
348,34.8,37.003246
349,34.9,37.090595
350,35.0,37.15595
351,35.1,37.231167
352,35.2,37.284626
353,35.3,37.35545
354,35.4,37.4192
355,35.5,37.468357
356,35.6,37.526142
357,35.7,37.5794
358,35.8,37.667843
359,35.9,37.750393
360,36.0,37.819218
361,36.1,37.88328
362,36.2,37.968544
363,36.3,38.03737
364,36.4,38.09153
365,36.5,38.14775
366,36.6,38.204224
367,36.7,38.239872
368,36.8,38.300808
369,36.9,38.35957
370,37.0,38.397415
371,37.1,38.441193
372,37.2,38.498344
373,37.3,38.554947
374,37.4,38.62215
375,37.5,38.67763
376,37.6,38.750343
377,37.7,38.823975
378,37.8,38.895733
379,37.9,38.955563
380,38.0,39.025215
381,38.1,39.09533
382,38.2,39.17153
383,38.3,39.25705
384,38.4,39.338146
385,38.5,39.42973
386,38.6,39.52397
387,38.7,39.5981
388,38.8,39.694717
389,38.9,39.772095
390,39.0,39.828625
391,39.1,39.89743
392,39.2,39.990395
393,39.3,40.069717
394,39.4,40.13396
395,39.5,40.20693
396,39.6,40.267254
397,39.7,40.336918
398,39.8,40.407494
399,39.9,40.481693
400,40.0,40.554596
401,40.1,40.62829
402,40.2,40.71269
403,40.3,40.79678
404,40.4,40.851803
405,40.5,40.91112
406,40.6,40.958473
407,40.7,41.02679
408,40.8,41.086872
409,40.9,41.120148
410,41.0,41.165154
411,41.1,41.219807
412,41.2,41.27278
413,41.3,41.339005
414,41.4,41.403904
415,41.5,41.45871
416,41.6,41.50076
417,41.7,41.53779
418,41.8,41.599266
419,41.9,41.67118
420,42.0,41.746975
421,42.1,41.829933
422,42.2,41.904034
423,42.3,41.986282
424,42.4,42.065353
425,42.5,42.127373
426,42.6,42.211308
427,42.7,42.301826
428,42.8,42.399628
429,42.9,42.486115
430,43.0,42.582325
431,43.1,42.67104
432,43.2,42.75455
433,43.3,42.82127
434,43.4,42.884567
435,43.5,42.978046
436,43.6,43.055794
437,43.7,43.116043
438,43.8,43.1762
439,43.9,43.242138
440,44.0,43.328857
441,44.1,43.42586
442,44.2,43.508312
443,44.3,43.573895
444,44.4,43.640755
445,44.5,43.71009
446,44.6,43.784756
447,44.7,43.871536
448,44.8,43.95947
449,44.9,44.035683
450,45.0,44.123013
451,45.1,44.214516
452,45.2,44.30251
453,45.3,44.39362
454,45.4,44.4789
455,45.5,44.56294
456,45.6,44.668602
457,45.7,44.745857
458,45.8,44.827057
459,45.9,44.909595
460,46.0,44.99844
461,46.1,45.081886
462,46.2,45.161842
463,46.3,45.230972
464,46.4,45.31462
465,46.5,45.38993
466,46.6,45.462715
467,46.7,45.534737
468,46.8,45.60861
469,46.9,45.6899
470,47.0,45.778206
471,47.1,45.86233
472,47.2,45.930737
473,47.3,45.981796
474,47.4,46.060894
475,47.5,46.13709
476,47.6,46.188522
477,47.7,46.258038
478,47.8,46.346493
479,47.9,46.438465
480,48.0,46.530224
481,48.1,46.628403
482,48.2,46.69768
483,48.3,46.76582
484,48.4,46.85128
485,48.5,46.954838
486,48.6,47.052177
487,48.7,47.138557
488,48.8,47.245674
489,48.9,47.341053
490,49.0,47.42552
491,49.1,47.520603
492,49.2,47.628475
493,49.3,47.75314
494,49.4,47.867573
495,49.5,47.970932
496,49.6,48.05092
497,49.7,48.147713
498,49.8,48.227425
499,49.9,48.326824
500,50.0,48.41359
501,50.1,48.47633
502,50.2,48.543526
503,50.3,48.617935
504,50.4,48.697197
505,50.5,48.76509
506,50.6,48.832542
507,50.7,48.911045
508,50.8,48.985104
509,50.9,49.051292
510,51.0,49.125412
511,51.1,49.189247
512,51.2,49.25874
513,51.3,49.305317
514,51.4,49.3547
515,51.5,49.418488
516,51.6,49.504513
517,51.7,49.582523
518,51.8,49.64854
519,51.9,49.707924
520,52.0,49.794456
521,52.1,49.883957
522,52.2,49.957596
523,52.3,50.01992
524,52.4,50.09481
525,52.5,50.173664
526,52.6,50.249516
527,52.7,50.32655
528,52.8,50.38987
529,52.9,50.450424
530,53.0,50.51897
531,53.1,50.593914
532,53.2,50.673
533,53.3,50.74073
534,53.4,50.829758
535,53.5,50.928207
536,53.6,51.009743
537,53.7,51.10256
538,53.8,51.194828
539,53.9,51.248386
540,54.0,51.31885
541,54.1,51.392586
542,54.2,51.447277
543,54.3,51.48248
544,54.4,51.562004
545,54.5,51.65307
546,54.6,51.732098
547,54.7,51.812195
548,54.8,51.892963
549,54.9,51.97039
550,55.0,52.042564
551,55.1,52.07779
552,55.2,52.125633
553,55.3,52.20023
554,55.4,52.283318
555,55.5,52.35924
556,55.6,52.42859
557,55.7,52.494743
558,55.8,52.557518
559,55.9,52.63492
560,56.0,52.709427
561,56.1,52.778957
562,56.2,52.846817
563,56.3,52.935123
564,56.4,53.031128
565,56.5,53.0925
566,56.6,53.1458
567,56.7,53.225285
568,56.8,53.28064
569,56.9,53.340816
570,57.0,53.409008
571,57.1,53.501144
572,57.2,53.57264
573,57.3,53.619667
574,57.4,53.673813
575,57.5,53.75606
576,57.6,53.831768
577,57.7,53.918427
578,57.8,53.987682
579,57.9,54.039017
580,58.0,54.089077
581,58.1,54.141327
582,58.2,54.231674
583,58.3,54.314938
584,58.4,54.397213
585,58.5,54.454586
586,58.6,54.52947
587,58.7,54.600105
588,58.8,54.667202
589,58.9,54.74349
590,59.0,54.82488
591,59.1,54.91644
592,59.2,54.98457
593,59.3,55.053543
594,59.4,55.138382
595,59.5,55.201782
596,59.6,55.28791
597,59.7,55.37545
598,59.8,55.466217
599,59.9,55.542843
600,60.0,55.620205
601,60.1,55.694305
602,60.2,55.767418
603,60.3,55.84706
604,60.4,55.925297
605,60.5,56.02949
606,60.6,56.11404
607,60.7,56.177822
608,60.8,56.265446
609,60.9,56.367302
610,61.0,56.45945
611,61.1,56.53679
612,61.2,56.598846
613,61.3,56.693527
614,61.4,56.7764
615,61.5,56.853863
616,61.6,56.93103
617,61.7,57.000584
618,61.8,57.09644
619,61.9,57.172916
620,62.0,57.250465
621,62.1,57.34604
622,62.2,57.45043
623,62.3,57.543446
624,62.4,57.649246
625,62.5,57.7385
626,62.6,57.85174
627,62.7,57.96941
628,62.8,58.06952
629,62.9,58.174164
630,63.0,58.276314
631,63.1,58.358505
632,63.2,58.454147
633,63.3,58.552666
634,63.4,58.6344
635,63.5,58.746082
636,63.6,58.832344
637,63.7,58.91963
638,63.8,59.05153
639,63.9,59.15157
640,64.0,59.21983
641,64.1,59.290546
642,64.2,59.404144
643,64.3,59.501446
644,64.4,59.587715
645,64.5,59.659325
646,64.6,59.7483
647,64.7,59.84697
648,64.8,59.945866
649,64.9,60.04958
650,65.0,60.14367
651,65.1,60.24691
652,65.2,60.336933
653,65.3,60.427925
654,65.4,60.528305
655,65.5,60.63235
656,65.6,60.71554
657,65.7,60.79844
658,65.8,60.886703
659,65.9,60.99052
660,66.0,61.10177
661,66.1,61.20163
662,66.2,61.279003
663,66.3,61.35629
664,66.4,61.445858
665,66.5,61.547337
666,66.6,61.675003
667,66.7,61.788563
668,66.8,61.902008
669,66.9,62.00324
670,67.0,62.099094
671,67.1,62.18615
672,67.2,62.29385
673,67.3,62.405865
674,67.4,62.49076
675,67.5,62.610226
676,67.6,62.744995
677,67.7,62.862026
678,67.8,62.97631
679,67.9,63.09612
680,68.0,63.20833
681,68.1,63.324734
682,68.2,63.454533
683,68.3,63.563072
684,68.4,63.66367
685,68.5,63.76188
686,68.6,63.844044
687,68.7,63.94264
688,68.8,64.05319
689,68.9,64.165504
690,69.0,64.25777
691,69.1,64.37133
692,69.2,64.47008
693,69.3,64.57427
694,69.4,64.66834
695,69.5,64.78488
696,69.6,64.89667
697,69.7,64.99167
698,69.8,65.1167
699,69.9,65.24103
700,70.0,65.37321
701,70.1,65.51796
702,70.2,65.65742
703,70.3,65.79941
704,70.4,65.91696
705,70.5,66.057144
706,70.6,66.213036
707,70.7,66.323555
708,70.8,66.45454
709,70.9,66.59679
710,71.0,66.7524
711,71.1,66.89069
712,71.2,67.02608
713,71.3,67.14201
714,71.4,67.26526
715,71.5,67.37845
716,71.6,67.50868
717,71.7,67.6148
718,71.8,67.72489
719,71.9,67.83545
720,72.0,67.9625
721,72.1,68.064514
722,72.2,68.16361
723,72.3,68.26561
724,72.4,68.38624
725,72.5,68.49534
726,72.6,68.61131
727,72.7,68.73116
728,72.8,68.82388
729,72.9,68.94038
730,73.0,69.07254
731,73.1,69.171776
732,73.2,69.2727
733,73.3,69.38043
734,73.4,69.50034
735,73.5,69.60401
736,73.6,69.70325
737,73.7,69.812454
738,73.8,69.91029
739,73.9,70.009766
740,74.0,70.13713
741,74.1,70.24477
742,74.2,70.35981
743,74.3,70.50184
744,74.4,70.635544
745,74.5,70.78248
746,74.6,70.89253
747,74.7,70.98375
748,74.8,71.06685
749,74.9,71.18826
750,75.0,71.33618
751,75.1,71.45617
752,75.2,71.56213
753,75.3,71.66156
754,75.4,71.76068
755,75.5,71.856224
756,75.6,71.95287
757,75.7,72.0611
758,75.8,72.16103
759,75.9,72.2948
760,76.0,72.40352
761,76.1,72.50842
762,76.2,72.60174
763,76.3,72.72223
764,76.4,72.84356
765,76.5,72.97397
766,76.6,73.07431
767,76.7,73.17274
768,76.8,73.3009
769,76.9,73.41987
770,77.0,73.51246
771,77.1,73.61005
772,77.2,73.70576
773,77.3,73.83556
774,77.4,73.97532
775,77.5,74.078384
776,77.6,74.17734
777,77.7,74.28393
778,77.8,74.40527
779,77.9,74.52247
780,78.0,74.63399
781,78.1,74.75232
782,78.2,74.86172
783,78.3,74.98533
784,78.4,75.10912
785,78.5,75.23512
786,78.6,75.32592
787,78.7,75.42524
788,78.8,75.55883
789,78.9,75.68069
790,79.0,75.80238
791,79.1,75.91074
792,79.2,76.01185
793,79.3,76.11835
794,79.4,76.21615
795,79.5,76.30299
796,79.6,76.40084
797,79.7,76.51023
798,79.8,76.60939
799,79.9,76.702805
800,80.0,76.789215
801,80.1,76.86695
802,80.2,76.9568
803,80.3,77.0805
804,80.4,77.182304
805,80.5,77.289406
806,80.6,77.41234
807,80.7,77.52854
808,80.8,77.62724
809,80.9,77.7178
810,81.0,77.81281
811,81.1,77.891174
812,81.2,77.99079
813,81.3,78.07192
814,81.4,78.15727
815,81.5,78.248405
816,81.6,78.34126
817,81.7,78.400345
818,81.8,78.47983
819,81.9,78.551544
820,82.0,78.61547
821,82.1,78.70592
822,82.2,78.78076
823,82.3,78.85197
824,82.4,78.93659
825,82.5,79.015564
826,82.6,79.088936
827,82.7,79.1783
828,82.8,79.24389
829,82.9,79.32048
830,83.0,79.3915
831,83.1,79.47148
832,83.2,79.552246
833,83.3,79.64608
834,83.4,79.72968
835,83.5,79.81769
836,83.6,79.90804
837,83.7,79.9989
838,83.8,80.10148
839,83.9,80.198265
840,84.0,80.28213
841,84.1,80.35703
842,84.2,80.41525
843,84.3,80.47359
844,84.4,80.53527
845,84.5,80.60509
846,84.6,80.66986
847,84.7,80.74024
848,84.8,80.80713
849,84.9,80.86434
850,85.0,80.92693
851,85.1,81.01257
852,85.2,81.07482
853,85.3,81.15625
854,85.4,81.228485
855,85.5,81.28348
856,85.6,81.36386
857,85.7,81.46825
858,85.8,81.534904
859,85.9,81.61209
860,86.0,81.68835
861,86.1,81.75969
862,86.2,81.82628
863,86.3,81.8718
864,86.4,81.93657
865,86.5,82.00876
866,86.6,82.07057
867,86.7,82.1085
868,86.8,82.173294
869,86.9,82.24767
870,87.0,82.311005
871,87.1,82.36633
872,87.2,82.40132
873,87.3,82.450294
874,87.4,82.51791
875,87.5,82.579666
876,87.6,82.677444
877,87.7,82.77511
878,87.8,82.85871
879,87.9,82.93171
880,88.0,83.022995
881,88.1,83.10663
882,88.2,83.217705
883,88.3,83.29706
884,88.4,83.38107
885,88.5,83.47063
886,88.6,83.552986
887,88.7,83.63733
888,88.8,83.72271
889,88.9,83.80296
890,89.0,83.87346
891,89.1,83.95205
892,89.2,84.01132
893,89.3,84.110565
894,89.4,84.21291
895,89.5,84.294586
896,89.6,84.37756
897,89.7,84.46718
898,89.8,84.5448
899,89.9,84.62682
900,90.0,84.70599
901,90.1,84.78949
902,90.2,84.88729
903,90.3,84.994896
904,90.4,85.0898
905,90.5,85.18196
906,90.6,85.257225
907,90.7,85.34077
908,90.8,85.41961
909,90.9,85.49266
910,91.0,85.578156
911,91.1,85.68029
912,91.2,85.741425
913,91.3,85.814156
914,91.4,85.90305
915,91.5,85.99149
916,91.6,86.06652
917,91.7,86.16455
918,91.8,86.257324
919,91.9,86.3218
920,92.0,86.39453
921,92.1,86.45282
922,92.2,86.530846
923,92.3,86.60259
924,92.4,86.691864
925,92.5,86.74593
926,92.6,86.8246
927,92.7,86.898926
928,92.8,86.96615
929,92.9,87.022835
930,93.0,87.09583
931,93.1,87.175255
932,93.2,87.24616
933,93.3,87.3132
934,93.4,87.3712
935,93.5,87.41453
936,93.6,87.46467
937,93.7,87.544655
938,93.8,87.643814
939,93.9,87.72939
940,94.0,87.79042
941,94.1,87.87041
942,94.2,87.94264
943,94.3,88.04384
944,94.4,88.12501
945,94.5,88.21743
946,94.6,88.314
947,94.7,88.41527
948,94.8,88.51229
949,94.9,88.564316
950,95.0,88.63673
951,95.1,88.71986
952,95.2,88.79604
953,95.3,88.90839
954,95.4,89.01259
955,95.5,89.10121
956,95.6,89.16259
957,95.7,89.254005
958,95.8,89.34126
959,95.9,89.42853
960,96.0,89.51681
961,96.1,89.6068
962,96.2,89.71235
963,96.3,89.77624
964,96.4,89.86557
965,96.5,89.93988
966,96.6,90.025215
967,96.7,90.104324
968,96.8,90.16626
969,96.9,90.26302
970,97.0,90.3204
971,97.1,90.37842
972,97.2,90.441284
973,97.3,90.50103
974,97.4,90.58236
975,97.5,90.68347
976,97.6,90.768616
977,97.7,90.86624
978,97.8,90.92414
979,97.9,90.999916
980,98.0,91.10636
981,98.1,91.19866
982,98.2,91.28203
983,98.3,91.38225
984,98.4,91.470245
985,98.5,91.52793
986,98.6,91.60087
987,98.7,91.6833
988,98.8,91.771935
989,98.9,91.873795
990,99.0,91.945305
991,99.1,92.04546
992,99.2,92.13596
993,99.3,92.20337
994,99.4,92.273384
995,99.5,92.356125
996,99.6,92.426834
997,99.7,92.49361
998,99.8,92.5683
999,99.9,92.66765
