,t,msd
523,52.3,23.876192
524,52.4,23.899904
525,52.5,23.9218
526,52.6,23.947332
527,52.7,23.981602
528,52.8,24.02155
529,52.9,24.055737
530,53.0,24.098835
531,53.1,24.144514
532,53.2,24.182878
533,53.3,24.21799
534,53.4,24.260561
535,53.5,24.28628
536,53.6,24.318645
537,53.7,24.365759
538,53.8,24.40329
539,53.9,24.434563
540,54.0,24.474134
541,54.1,24.502457
542,54.2,24.526833
543,54.3,24.547153
544,54.4,24.552385
545,54.5,24.574724
546,54.6,24.605715
547,54.7,24.633158
548,54.8,24.63946
549,54.9,24.647375
550,55.0,24.661198
551,55.1,24.675627
552,55.2,24.68595
553,55.3,24.686644
554,55.4,24.698385
555,55.5,24.722658
556,55.6,24.7526
557,55.7,24.79064
558,55.8,24.816286
559,55.9,24.834543
560,56.0,24.856768
561,56.1,24.868696
562,56.2,24.881714
563,56.3,24.901499
564,56.4,24.936207
565,56.5,24.955967
566,56.6,24.973276
567,56.7,25.004807
568,56.8,25.014387
569,56.9,25.028002
570,57.0,25.051184
571,57.1,25.075762
572,57.2,25.080082
573,57.3,25.096087
574,57.4,25.101475
575,57.5,25.1099
576,57.6,25.134605
577,57.7,25.15356
578,57.8,25.168695
579,57.9,25.193201
580,58.0,25.220707
581,58.1,25.242619
582,58.2,25.2564
583,58.3,25.272455
584,58.4,25.287163
585,58.5,25.302607
586,58.6,25.314362
587,58.7,25.332003
588,58.8,25.359077
589,58.9,25.38065
590,59.0,25.40609
591,59.1,25.435131
592,59.2,25.455936
593,59.3,25.464613
594,59.4,25.479652
595,59.5,25.505466
596,59.6,25.532036
597,59.7,25.547455
598,59.8,25.575994
599,59.9,25.600782
600,60.0,25.626953
601,60.1,25.651524
602,60.2,25.66318
603,60.3,25.679413
604,60.4,25.699018
605,60.5,25.722479
606,60.6,25.744932
607,60.7,25.753448
608,60.8,25.762123
609,60.9,25.775473
610,61.0,25.784954
611,61.1,25.783548
612,61.2,25.794693
613,61.3,25.798595
614,61.4,25.811203
615,61.5,25.81638
616,61.6,25.823856
617,61.7,25.832909
618,61.8,25.844868
619,61.9,25.86221
620,62.0,25.880312
621,62.1,25.891165
622,62.2,25.900976
623,62.3,25.919672
624,62.4,25.938507
625,62.5,25.95402
626,62.6,25.965464
627,62.7,25.960693
628,62.8,25.968704
629,62.9,25.971663
630,63.0,25.97864
631,63.1,25.975138
632,63.2,25.987087
633,63.3,26.000883
634,63.4,26.002949
635,63.5,26.009184
636,63.6,26.033632
637,63.7,26.06967
638,63.8,26.089987
639,63.9,26.108381
640,64.0,26.127823
641,64.1,26.13811
642,64.2,26.139187
643,64.3,26.14833
644,64.4,26.16694
645,64.5,26.186068
646,64.6,26.209953
647,64.7,26.23975
648,64.8,26.258455
649,64.9,26.278
650,65.0,26.31491
651,65.1,26.325413
652,65.2,26.344143
653,65.3,26.365263
654,65.4,26.392899
655,65.5,26.42297
656,65.6,26.461592
657,65.7,26.495876
658,65.8,26.52116
659,65.9,26.551832
660,66.0,26.590801
661,66.1,26.623842
662,66.2,26.64614
663,66.3,26.686176
664,66.4,26.726402
665,66.5,26.752308
666,66.6,26.774487
667,66.7,26.80793
668,66.8,26.84279
669,66.9,26.875977
670,67.0,26.907732
671,67.1,26.940668
672,67.2,26.981606
673,67.3,27.02203
674,67.4,27.06009
675,67.5,27.104584
676,67.6,27.140377
677,67.7,27.177559
678,67.8,27.20581
679,67.9,27.235304
680,68.0,27.260822
681,68.1,27.290852
682,68.2,27.326456
683,68.3,27.355576
684,68.4,27.384766
685,68.5,27.415676
686,68.6,27.433073
687,68.7,27.457655
688,68.8,27.493843
689,68.9,27.530313
690,69.0,27.551762
691,69.1,27.56787
692,69.2,27.594248
693,69.3,27.622566
694,69.4,27.641788
695,69.5,27.658813
696,69.6,27.6669
697,69.7,27.691864
698,69.8,27.725899
699,69.9,27.744486
700,70.0,27.750793
701,70.1,27.770468
702,70.2,27.783535
703,70.3,27.822414
704,70.4,27.846182
705,70.5,27.868643
706,70.6,27.898104
707,70.7,27.929127
708,70.8,27.972446
709,70.9,28.0106
710,71.0,28.052605
711,71.1,28.087616
712,71.2,28.11254
713,71.3,28.141783
714,71.4,28.175428
715,71.5,28.21719
716,71.6,28.243334
717,71.7,28.271452
718,71.8,28.306305
719,71.9,28.32893
720,72.0,28.348337
721,72.1,28.372942
722,72.2,28.399944
723,72.3,28.417164
724,72.4,28.446177
725,72.5,28.46998
726,72.6,28.486706
727,72.7,28.508112
728,72.8,28.53418
729,72.9,28.563755
730,73.0,28.588196
731,73.1,28.61021
732,73.2,28.623209
733,73.3,28.64294
734,73.4,28.668423
735,73.5,28.693544
736,73.6,28.729885
737,73.7,28.764473
738,73.8,28.784225
739,73.9,28.802925
740,74.0,28.822697
741,74.1,28.841139
742,74.2,28.882862
743,74.3,28.920942
744,74.4,28.958244
745,74.5,28.986198
746,74.6,29.01271
747,74.7,29.04448
748,74.8,29.079645
749,74.9,29.11325
750,75.0,29.142338
751,75.1,29.180662
752,75.2,29.202118
753,75.3,29.23382
754,75.4,29.271559
755,75.5,29.30713
756,75.6,29.327427
757,75.7,29.363594
758,75.8,29.387484
759,75.9,29.40357
760,76.0,29.425877
761,76.1,29.456127
762,76.2,29.493666
763,76.3,29.52214
764,76.4,29.552803
765,76.5,29.58279
766,76.6,29.620483
767,76.7,29.660175
768,76.8,29.6994
769,76.9,29.72951
770,77.0,29.755732
771,77.1,29.777433
772,77.2,29.810434
773,77.3,29.827522
774,77.4,29.846231
775,77.5,29.875843
776,77.6,29.923553
777,77.7,29.970982
778,77.8,30.002443
779,77.9,30.036177
780,78.0,30.061838
781,78.1,30.102127
782,78.2,30.135197
783,78.3,30.17349
784,78.4,30.205694
785,78.5,30.242147
786,78.6,30.27776
787,78.7,30.308983
788,78.8,30.342724
789,78.9,30.367197
790,79.0,30.388191
791,79.1,30.41105
792,79.2,30.450727
793,79.3,30.486397
794,79.4,30.510834
795,79.5,30.553102
796,79.6,30.58739
797,79.7,30.603752
798,79.8,30.630686
799,79.9,30.662577
800,80.0,30.687029
801,80.1,30.721752
802,80.2,30.749022
803,80.3,30.780704
804,80.4,30.8025
805,80.5,30.825867
806,80.6,30.843449
807,80.7,30.851786
808,80.8,30.877954
809,80.9,30.908083
810,81.0,30.936829
811,81.1,30.96305
812,81.2,30.98757
813,81.3,31.015478
814,81.4,31.040773
815,81.5,31.054476
816,81.6,31.085423
817,81.7,31.120945
818,81.8,31.157099
819,81.9,31.203125
820,82.0,31.230412
821,82.1,31.270124
822,82.2,31.292458
823,82.3,31.321815
824,82.4,31.354954
825,82.5,31.379341
826,82.6,31.410017
827,82.7,31.441969
828,82.8,31.460863
829,82.9,31.482216
830,83.0,31.50584
831,83.1,31.532658
832,83.2,31.558228
833,83.3,31.593666
834,83.4,31.632822
835,83.5,31.659815
836,83.6,31.662697
837,83.7,31.674337
838,83.8,31.694923
839,83.9,31.714058
840,84.0,31.73361
841,84.1,31.761436
842,84.2,31.77503
843,84.3,31.792313
844,84.4,31.805975
845,84.5,31.826674
846,84.6,31.84692
847,84.7,31.878426
848,84.8,31.90009
849,84.9,31.93044
850,85.0,31.948149
851,85.1,31.959578
852,85.2,31.970198
853,85.3,31.97187
854,85.4,31.98341
855,85.5,32.00231
856,85.6,32.02362
857,85.7,32.045113
858,85.8,32.07836
859,85.9,32.098522
860,86.0,32.111404
861,86.1,32.13713
862,86.2,32.14571
863,86.3,32.171642
864,86.4,32.191162
865,86.5,32.199486
866,86.6,32.20448
867,86.7,32.204926
868,86.8,32.22092
869,86.9,32.225468
870,87.0,32.241673
871,87.1,32.25744
872,87.2,32.27395
873,87.3,32.283627
874,87.4,32.283
875,87.5,32.291
876,87.6,32.298576
877,87.7,32.305912
878,87.8,32.325466
879,87.9,32.33468
880,88.0,32.339653
881,88.1,32.355415
882,88.2,32.367462
883,88.3,32.38248
884,88.4,32.395393
885,88.5,32.40019
886,88.6,32.398746
887,88.7,32.404297
888,88.8,32.407333
889,88.9,32.42133
890,89.0,32.440952
891,89.1,32.440304
892,89.2,32.44703
893,89.3,32.448658
894,89.4,32.458546
895,89.5,32.463074
896,89.6,32.464638
897,89.7,32.47375
898,89.8,32.48029
899,89.9,32.495422
900,90.0,32.50932
901,90.1,32.53208
902,90.2,32.559185
903,90.3,32.575745
904,90.4,32.590836
905,90.5,32.615963
906,90.6,32.642403
907,90.7,32.664726
908,90.8,32.69341
909,90.9,32.706013
910,91.0,32.73275
911,91.1,32.76848
912,91.2,32.800137
913,91.3,32.811726
914,91.4,32.827328
915,91.5,32.846386
916,91.6,32.86415
917,91.7,32.886097
918,91.8,32.91127
919,91.9,32.93597
920,92.0,32.960224
921,92.1,32.98677
922,92.2,32.99842
923,92.3,32.99915
924,92.4,33.01444
925,92.5,33.02278
926,92.6,33.035362
927,92.7,33.048115
928,92.8,33.058884
929,92.9,33.062943
930,93.0,33.071087
931,93.1,33.08395
932,93.2,33.091095
933,93.3,33.09756
934,93.4,33.10321
935,93.5,33.11382
936,93.6,33.124046
937,93.7,33.143803
938,93.8,33.15678
939,93.9,33.166523
940,94.0,33.175446
941,94.1,33.176186
942,94.2,33.18098
943,94.3,33.197727
944,94.4,33.208797
945,94.5,33.221416
946,94.6,33.239056
947,94.7,33.242317
948,94.8,33.245506
949,94.9,33.261944
950,95.0,33.275402
951,95.1,33.303673
952,95.2,33.324234
953,95.3,33.33727
954,95.4,33.355568
955,95.5,33.370716
956,95.6,33.378937
957,95.7,33.38604
958,95.8,33.402233
959,95.9,33.401882
960,96.0,33.407635
961,96.1,33.41339
962,96.2,33.420734
963,96.3,33.430794
964,96.4,33.42714
965,96.5,33.425835
966,96.6,33.414215
967,96.7,33.40987
968,96.8,33.416653
969,96.9,33.43334
970,97.0,33.457947
971,97.1,33.46605
972,97.2,33.469303
973,97.3,33.48238
974,97.4,33.500885
975,97.5,33.510033
976,97.6,33.509956
977,97.7,33.5242
978,97.8,33.548016
979,97.9,33.562576
980,98.0,33.564846
981,98.1,33.569386
982,98.2,33.588287
983,98.3,33.610226
984,98.4,33.624443
985,98.5,33.63454
986,98.6,33.641224
987,98.7,33.64628
988,98.8,33.65265
989,98.9,33.667274
990,99.0,33.69003
991,99.1,33.69407
992,99.2,33.709244
993,99.3,33.718067
994,99.4,33.738914
995,99.5,33.746563
996,99.6,33.754597
997,99.7,33.757534
998,99.8,33.768295
999,99.9,33.785862
