# r[A], g(r)
   0.500000E-01    0.000000E+00
   0.150000E+00    0.000000E+00
   0.250000E+00    0.000000E+00
   0.350000E+00    0.000000E+00
   0.450000E+00    0.000000E+00
   0.550000E+00    0.000000E+00
   0.650000E+00    0.000000E+00
   0.750000E+00    0.000000E+00
   0.850000E+00    0.000000E+00
   0.950000E+00    0.000000E+00
   0.105000E+01    0.000000E+00
   0.115000E+01    0.000000E+00
   0.125000E+01    0.000000E+00
   0.135000E+01    0.000000E+00
   0.145000E+01    0.979901E-03
   0.155000E+01    0.252375E-01
   0.165000E+01    0.786367E-01
   0.175000E+01    0.161380E+00
   0.185000E+01    0.370727E+00
   0.195000E+01    0.625466E+00
   0.205000E+01    0.861502E+00
   0.215000E+01    0.103601E+01
   0.225000E+01    0.113747E+01
   0.235000E+01    0.120522E+01
   0.245000E+01    0.126953E+01
   0.255000E+01    0.131205E+01
   0.265000E+01    0.133015E+01
   0.275000E+01    0.131675E+01
   0.285000E+01    0.128768E+01
   0.295000E+01    0.121865E+01
   0.305000E+01    0.110214E+01
   0.315000E+01    0.967261E+00
   0.325000E+01    0.830649E+00
   0.335000E+01    0.709491E+00
   0.345000E+01    0.602841E+00
   0.355000E+01    0.535002E+00
   0.365000E+01    0.489810E+00
   0.375000E+01    0.470401E+00
   0.385000E+01    0.477012E+00
   0.395000E+01    0.490145E+00
   0.405000E+01    0.513808E+00
   0.415000E+01    0.553777E+00
   0.425000E+01    0.599127E+00
   0.435000E+01    0.665572E+00
   0.445000E+01    0.767028E+00
   0.455000E+01    0.903302E+00
   0.465000E+01    0.106057E+01
   0.475000E+01    0.122228E+01
   0.485000E+01    0.135035E+01
   0.495000E+01    0.140479E+01
   0.505000E+01    0.143735E+01
   0.515000E+01    0.143877E+01
   0.525000E+01    0.136879E+01
   0.535000E+01    0.128702E+01
   0.545000E+01    0.120336E+01
   0.555000E+01    0.113047E+01
   0.565000E+01    0.107555E+01
   0.575000E+01    0.102635E+01
   0.585000E+01    0.995422E+00
   0.595000E+01    0.969466E+00
   0.605000E+01    0.954717E+00
   0.615000E+01    0.946430E+00
   0.625000E+01    0.946263E+00
   0.635000E+01    0.952355E+00
   0.645000E+01    0.958976E+00
   0.655000E+01    0.970581E+00
   0.665000E+01    0.979916E+00
   0.675000E+01    0.988775E+00
   0.685000E+01    0.995461E+00
   0.695000E+01    0.996985E+00
   0.705000E+01    0.100172E+01
   0.715000E+01    0.100373E+01
   0.725000E+01    0.100525E+01
   0.735000E+01    0.100713E+01
   0.745000E+01    0.101740E+01
   0.755000E+01    0.103359E+01
   0.765000E+01    0.105023E+01
   0.775000E+01    0.105985E+01
   0.785000E+01    0.105990E+01
   0.795000E+01    0.105372E+01
   0.805000E+01    0.103593E+01
   0.815000E+01    0.101017E+01
   0.825000E+01    0.987756E+00
   0.835000E+01    0.964387E+00
   0.845000E+01    0.948047E+00
   0.855000E+01    0.935508E+00
   0.865000E+01    0.928208E+00
   0.875000E+01    0.926050E+00
   0.885000E+01    0.930274E+00
   0.895000E+01    0.939369E+00
   0.905000E+01    0.950040E+00
   0.915000E+01    0.963014E+00
   0.925000E+01    0.974654E+00
   0.935000E+01    0.986845E+00
   0.945000E+01    0.994766E+00
   0.955000E+01    0.100537E+01
   0.965000E+01    0.100653E+01
   0.975000E+01    0.100858E+01
   0.985000E+01    0.100819E+01
   0.995000E+01    0.100645E+01
