# bineado, alfa: 0.2, 0.4, 0.6, 0.8
-3.134500 0.000000 0.000000 0.000000 0.000000
-3.133500 0.000000 0.000000 0.000000 0.000000
-3.132500 0.000000 0.001177 0.000000 0.000000
-3.131500 0.000000 0.011183 0.000000 0.000000
-3.130500 0.000000 0.026486 0.000000 0.000000
-3.129500 0.000000 0.053561 0.000000 0.000000
-3.128500 0.000000 0.088287 0.000000 0.000000
-3.127500 0.000000 0.130077 0.000000 0.000000
-3.126500 0.000000 0.166569 0.000000 0.000000
-3.125500 0.000000 0.169511 0.000000 0.000000
-3.124500 0.000000 0.141260 0.001702 0.000567
-3.123500 0.000000 0.102413 0.030062 0.005105
-3.122500 0.000000 0.058270 0.090187 0.048213
-3.121500 0.000000 0.027075 0.174135 0.107204
-3.120500 0.000000 0.013537 0.247306 0.140669
-3.119500 0.001294 0.007652 0.213273 0.187748
-3.118500 0.000000 0.001177 0.132728 0.200794
-3.117500 0.002587 0.000589 0.070902 0.156551
-3.116500 0.005821 0.000589 0.027794 0.091322
-3.115500 0.007762 0.000589 0.007941 0.043676
-3.114500 0.012937 0.000000 0.002836 0.013046
-3.113500 0.020052 0.000000 0.000567 0.003403
-3.112500 0.029754 0.000000 0.000000 0.000567
-3.111500 0.035576 0.000000 0.000000 0.000567
-3.110500 0.053687 0.000000 0.000567 0.000567
-3.109500 0.054981 0.000000 0.000000 0.000000
-3.108500 0.067270 0.000000 0.000000 0.000000
-3.107500 0.071151 0.000000 0.000000 0.000000
-3.106500 0.072445 0.000000 0.000000 0.000000
-3.105500 0.073092 0.000000 0.000000 0.000000
-3.104500 0.076973 0.000000 0.000000 0.000000
-3.103500 0.067270 0.000000 0.000000 0.000000
-3.102500 0.065977 0.000000 0.000000 0.000000
-3.101500 0.060802 0.000000 0.000000 0.000000
-3.100500 0.054981 0.000000 0.000000 0.000000
-3.099500 0.051100 0.000000 0.000000 0.000000
-3.098500 0.031695 0.000000 0.000000 0.000000
-3.097500 0.028461 0.000000 0.000000 0.000000
-3.096500 0.022639 0.000000 0.000000 0.000000
-3.095500 0.012937 0.000000 0.000000 0.000000
-3.094500 0.009702 0.000000 0.000000 0.000000
-3.093500 0.003881 0.000000 0.000000 0.000000
-3.092500 0.002587 0.000000 0.000000 0.000000
-3.091500 0.002587 0.000000 0.000000 0.000000
