# bineado, alfa: 0.2, 0.4, 0.6, 0.8
-2.789500 0.000000 0.000000 0.000000 0.000000
-2.788500 0.000000 0.000000 0.000000 0.000000
-2.787500 0.000000 0.000000 0.000000 0.000000
-2.786500 0.000000 0.000000 0.000000 0.000000
-2.785500 0.000000 0.000000 0.000000 0.000000
-2.784500 0.000000 0.000000 0.000000 0.000000
-2.783500 0.000000 0.000000 0.000000 0.000000
-2.782500 0.000000 0.000000 0.000000 0.000000
-2.781500 0.006015 0.000000 0.000000 0.000000
-2.780500 0.048496 0.000000 0.000000 0.000000
-2.779500 0.151128 0.000000 0.000000 0.000000
-2.778500 0.257143 0.000000 0.000000 0.000000
-2.777500 0.222932 0.000000 0.000000 0.000000
-2.776500 0.126692 0.000000 0.000000 0.000000
-2.775500 0.078571 0.000000 0.000000 0.000000
-2.774500 0.037594 0.000000 0.000000 0.000000
-2.773500 0.029699 0.000000 0.000000 0.000000
-2.772500 0.020301 0.000000 0.000000 0.000000
-2.771500 0.010902 0.000000 0.000000 0.000000
-2.770500 0.005263 0.000000 0.000000 0.000000
-2.769500 0.003008 0.001446 0.000000 0.000000
-2.768500 0.001128 0.022651 0.000000 0.000000
-2.767500 0.000752 0.141687 0.000000 0.000000
-2.766500 0.000000 0.245783 0.000000 0.000000
-2.765500 0.000376 0.298313 0.000000 0.000000
-2.764500 0.000000 0.206265 0.000000 0.000000
-2.763500 0.000000 0.074217 0.000000 0.000000
-2.762500 0.000000 0.009157 0.000000 0.000000
-2.761500 0.000000 0.000482 0.000000 0.000000
-2.760500 0.000000 0.000000 0.009740 0.000000
-2.759500 0.000000 0.000000 0.103896 0.000000
-2.758500 0.000000 0.000000 0.250000 0.024357
-2.757500 0.000000 0.000000 0.229592 0.258908
-2.756500 0.000000 0.000000 0.174861 0.316644
-2.755500 0.000000 0.000000 0.122449 0.214253
-2.754500 0.000000 0.000000 0.072820 0.116373
-2.753500 0.000000 0.000000 0.024583 0.049617
-2.752500 0.000000 0.000000 0.008813 0.013081
-2.751500 0.000000 0.000000 0.002783 0.006315
-2.750500 0.000000 0.000000 0.000000 0.000451
-2.749500 0.000000 0.000000 0.000464 0.000000
-2.748500 0.000000 0.000000 0.000000 0.000000
-2.747500 0.000000 0.000000 0.000000 0.000000
-2.746500 0.000000 0.000000 0.000000 0.000000
-2.745500 0.000000 0.000000 0.000000 0.000000
-2.744500 0.000000 0.000000 0.000000 0.000000
-2.743500 0.000000 0.000000 0.000000 0.000000
-2.742500 0.000000 0.000000 0.000000 0.000000
-2.741500 0.000000 0.000000 0.000000 0.000000
