# bineado, alfa: 0.2, 0.4, 0.6, 0.8
-2.969500 0.000000 0.000000 0.000000 0.000000
-2.968500 0.000000 0.000000 0.000000 0.000000
-2.967500 0.000000 0.006090 0.000000 0.000000
-2.966500 0.000000 0.043849 0.000000 0.000000
-2.965500 0.000000 0.143727 0.000000 0.000000
-2.964500 0.000000 0.186358 0.000000 0.000000
-2.963500 0.000000 0.198538 0.005484 0.000000
-2.962500 0.000000 0.164434 0.053016 0.000000
-2.961500 0.000000 0.129111 0.071298 0.000000
-2.960500 0.000000 0.077954 0.170018 0.000000
-2.959500 0.000000 0.034105 0.297989 0.000000
-2.958500 0.000000 0.012180 0.201097 0.055456
-2.957500 0.000000 0.002436 0.100548 0.343470
-2.956500 0.000000 0.001218 0.056673 0.295170
-2.955500 0.001258 0.000000 0.031079 0.161002
-2.954500 0.000000 0.000000 0.010969 0.089445
-2.953500 0.015094 0.000000 0.000000 0.042934
-2.952500 0.010063 0.000000 0.001828 0.012522
-2.951500 0.035220 0.000000 0.000000 0.000000
-2.950500 0.067925 0.000000 0.000000 0.000000
-2.949500 0.080503 0.000000 0.000000 0.000000
-2.948500 0.128302 0.000000 0.000000 0.000000
-2.947500 0.096855 0.000000 0.000000 0.000000
-2.946500 0.110692 0.000000 0.000000 0.000000
-2.945500 0.084277 0.000000 0.000000 0.000000
-2.944500 0.093082 0.000000 0.000000 0.000000
-2.943500 0.081761 0.000000 0.000000 0.000000
-2.942500 0.055346 0.000000 0.000000 0.000000
-2.941500 0.045283 0.000000 0.000000 0.000000
-2.940500 0.028931 0.000000 0.000000 0.000000
-2.939500 0.023899 0.000000 0.000000 0.000000
-2.938500 0.015094 0.000000 0.000000 0.000000
-2.937500 0.013836 0.000000 0.000000 0.000000
-2.936500 0.005031 0.000000 0.000000 0.000000
-2.935500 0.002516 0.000000 0.000000 0.000000
-2.934500 0.001258 0.000000 0.000000 0.000000
-2.933500 0.000000 0.000000 0.000000 0.000000
-2.932500 0.000000 0.000000 0.000000 0.000000
-2.931500 0.001258 0.000000 0.000000 0.000000
-2.930500 0.002516 0.000000 0.000000 0.000000
