# bineado, alfa: 0.2, 0.4, 0.6, 0.8
-3.299500 0.000000 0.000000 0.000000 0.000000
-3.298500 0.000000 0.000000 0.000000 0.000000
-3.297500 0.000000 0.000000 0.000000 0.000000
-3.296500 0.000000 0.000000 0.000000 0.000000
-3.295500 0.000000 0.000000 0.000000 0.000000
-3.294500 0.000000 0.000000 0.000000 0.000000
-3.293500 0.000000 0.000000 0.000000 0.000000
-3.292500 0.000000 0.000938 0.000000 0.000000
-3.291500 0.000000 0.009381 0.000000 0.000000
-3.290500 0.000000 0.037054 0.000000 0.000000
-3.289500 0.000000 0.089118 0.000000 0.000000
-3.288500 0.000000 0.151970 0.000000 0.000000
-3.287500 0.000000 0.178236 0.000000 0.000000
-3.286500 0.000000 0.137430 0.000000 0.000000
-3.285500 0.000000 0.126642 0.000000 0.000000
-3.284500 0.000000 0.112570 0.000000 0.000000
-3.283500 0.000000 0.068011 0.000000 0.000000
-3.282500 0.000000 0.043621 0.000000 0.000000
-3.281500 0.000000 0.023921 0.000000 0.000000
-3.280500 0.000492 0.012664 0.005056 0.000000
-3.279500 0.000492 0.005629 0.065169 0.000000
-3.278500 0.001477 0.001407 0.190449 0.000000
-3.277500 0.005908 0.001407 0.269101 0.000000
-3.276500 0.013294 0.000000 0.246629 0.000000
-3.275500 0.019202 0.000000 0.151124 0.001101
-3.274500 0.020679 0.000000 0.060112 0.029169
-3.273500 0.035451 0.000000 0.010112 0.196478
-3.272500 0.050714 0.000000 0.001685 0.194827
-3.271500 0.069916 0.000000 0.000562 0.159053
-3.270500 0.096504 0.000000 0.000000 0.200330
-3.269500 0.084687 0.000000 0.000000 0.154100
-3.268500 0.101920 0.000000 0.000000 0.052834
-3.267500 0.093550 0.000000 0.000000 0.008255
-3.266500 0.089611 0.000000 0.000000 0.002752
-3.265500 0.075825 0.000000 0.000000 0.001101
-3.264500 0.060561 0.000000 0.000000 0.000000
-3.263500 0.040867 0.000000 0.000000 0.000000
-3.262500 0.039389 0.000000 0.000000 0.000000
-3.261500 0.033973 0.000000 0.000000 0.000000
-3.260500 0.014771 0.000000 0.000000 0.000000
-3.259500 0.019202 0.000000 0.000000 0.000000
-3.258500 0.011324 0.000000 0.000000 0.000000
-3.257500 0.007878 0.000000 0.000000 0.000000
-3.256500 0.004924 0.000000 0.000000 0.000000
-3.255500 0.002954 0.000000 0.000000 0.000000
-3.254500 0.003447 0.000000 0.000000 0.000000
-3.253500 0.000492 0.000000 0.000000 0.000000
-3.252500 0.000492 0.000000 0.000000 0.000000
-3.251500 0.000000 0.000000 0.000000 0.000000
