# bineado, alfa: 0.2, 0.4, 0.6, 0.8
-2.869500 0.000000 0.000000 0.000000 0.000000
-2.868500 0.000000 0.000000 0.000000 0.000000
-2.867500 0.000000 0.000000 0.000000 0.000000
-2.866500 0.000000 0.000000 0.000000 0.000000
-2.865500 0.000000 0.000000 0.000000 0.000000
-2.864500 0.000000 0.000000 0.000000 0.000000
-2.863500 0.001366 0.000000 0.000000 0.000000
-2.862500 0.008880 0.000000 0.000000 0.000000
-2.861500 0.017760 0.000000 0.000000 0.000000
-2.860500 0.051913 0.000000 0.000000 0.000000
-2.859500 0.088115 0.000000 0.000000 0.000000
-2.858500 0.111339 0.001186 0.000000 0.000000
-2.857500 0.132514 0.033992 0.000000 0.000000
-2.856500 0.135246 0.103162 0.000000 0.000000
-2.855500 0.114754 0.145455 0.000000 0.000000
-2.854500 0.108607 0.177075 0.000000 0.000723
-2.853500 0.079235 0.177470 0.000000 0.039407
-2.852500 0.066940 0.137154 0.007280 0.180043
-2.851500 0.040984 0.108696 0.083908 0.269342
-2.850500 0.021858 0.062055 0.179310 0.267896
-2.849500 0.012295 0.028458 0.203831 0.159798
-2.848500 0.003415 0.015810 0.203065 0.060738
-2.847500 0.001366 0.005929 0.150575 0.017715
-2.846500 0.000683 0.002767 0.088506 0.003977
-2.845500 0.001366 0.000791 0.055939 0.000362
-2.844500 0.000000 0.000000 0.019540 0.000000
-2.843500 0.000000 0.000000 0.006513 0.000000
-2.842500 0.000000 0.000000 0.001533 0.000000
-2.841500 0.000000 0.000000 0.000000 0.000000
-2.840500 0.000000 0.000000 0.000000 0.000000
-2.839500 0.000000 0.000000 0.000000 0.000000
-2.838500 0.000000 0.000000 0.000000 0.000000
-2.837500 0.000000 0.000000 0.000000 0.000000
-2.836500 0.000000 0.000000 0.000000 0.000000
-2.835500 0.000683 0.000000 0.000000 0.000000
-2.834500 0.000683 0.000000 0.000000 0.000000
-2.833500 0.000000 0.000000 0.000000 0.000000
-2.832500 0.000000 0.000000 0.000000 0.000000
-2.831500 0.000000 0.000000 0.000000 0.000000
-2.830500 0.000000 0.000000 0.000000 0.000000
