r,rdf
0.03,0.0
0.09,0.0
0.15,0.0
0.21,0.0
0.27,0.0
0.32999999999999996,0.0
0.39,0.0
0.44999999999999996,0.0
0.51,0.0
0.5700000000000001,0.0
0.6299999999999999,0.0
0.69,0.0
0.75,0.0
0.81,0.0
0.8699999999999999,0.0
0.9299999999999999,0.0
0.99,0.0
1.05,0.0
1.1099999999999999,0.0
1.17,0.0
1.23,0.0
1.29,0.0
1.3499999999999999,0.0
1.41,0.0
1.47,0.0
1.53,0.0
1.5899999999999999,0.0
1.65,0.0
1.71,0.0
1.77,3.509338123935641e-05
1.8299999999999998,5.745268084124995e-05
1.89,0.00030778911123936634
1.95,0.001705932561231174
2.01,0.009143832191197594
2.0700000000000003,0.056546347965323554
2.13,0.24676893698098643
2.19,0.7804095466924984
2.25,1.7814518747066805
2.3099999999999996,2.9699729065200753
2.37,3.6584533213205215
2.4299999999999997,3.5163094390946665
2.49,2.7468207705313303
2.55,1.8097537077439976
2.61,1.0563986061191455
2.67,0.5795087061372264
2.7299999999999995,0.30369472688879895
2.79,0.1638887425428967
2.8499999999999996,0.09364237828290779
2.91,0.06042477167397906
2.9699999999999998,0.04608551882579318
3.0300000000000002,0.041311411465932736
3.09,0.04720778447860064
3.15,0.06766891847401893
3.21,0.11615529321846088
3.2699999999999996,0.20874836075214778
3.33,0.3640934211697252
3.3899999999999997,0.5796835916665706
3.45,0.806791330455694
3.51,1.0237068425465667
3.57,1.259076675237198
3.63,1.4893750841512188
3.6899999999999995,1.6941439338338782
3.75,1.8578174923955868
3.8099999999999996,1.957572786332311
3.87,1.9892211963410826
3.9299999999999997,1.949146649350348
3.9899999999999998,1.8549707637148274
4.05,1.7230611943001368
4.109999999999999,1.5702980697291127
4.17,1.424317215559516
4.23,1.2844872011167077
4.29,1.162611205825494
4.35,1.0671090798156344
4.41,0.9929955884332547
4.47,0.9344959105984676
4.529999999999999,0.8911131649602916
4.59,0.859461824911298
4.65,0.8301309573200627
4.71,0.8103068936860719
4.77,0.7922031634501864
4.83,0.7762161836602149
4.89,0.7639524571305866
4.949999999999999,0.7589488169768283
5.01,0.7603763855913579
5.07,0.7696867799692725
5.13,0.7863445566020678
5.1899999999999995,0.8105539894333842
5.25,0.8467148679342952
5.31,0.8878074812910948
5.369999999999999,0.9378656251073754
5.43,0.9906529264346994
5.49,1.045990186610201
5.55,1.096485756143356
5.609999999999999,1.1397633503770874
5.67,1.144852340253804
5.73,1.1135876921080012
5.789999999999999,1.0644015429182956
5.85,1.011721081295153
5.91,0.95470951678635
5.97,0.8842446290711393
