r,rdf
0.03,0.0
0.09,0.0
0.15,0.0
0.21,0.0
0.27,0.0
0.32999999999999996,0.0
0.39,0.0
0.44999999999999996,0.0
0.51,0.0
0.5700000000000001,0.0
0.6299999999999999,0.0
0.69,0.0
0.75,0.0
0.81,0.0
0.8699999999999999,0.0
0.9299999999999999,0.0
0.99,0.0
1.05,0.0
1.1099999999999999,0.0
1.17,0.0
1.23,0.0
1.29,0.0
1.3499999999999999,0.0
1.41,0.0
1.47,0.0
1.53,0.0
1.5899999999999999,0.0
1.65,0.0
1.71,0.0
1.77,8.020737317613705e-05
1.8299999999999998,0.00038350996308344587
1.89,0.0015163573158810625
1.95,0.005440948615402812
2.01,0.024969135193681564
2.0700000000000003,0.10119528111222294
2.13,0.33737968747730374
2.19,0.8748801915955613
2.25,1.7374904333386971
2.3099999999999996,2.6911621901470384
2.37,3.2809161875236224
2.4299999999999997,3.2411455700261844
2.49,2.704803036123959
2.55,1.9562276292192082
2.61,1.2804576697387666
2.67,0.7811993147456392
2.7299999999999995,0.4561011065184109
2.79,0.2621220656414266
2.8499999999999996,0.15282496123241815
2.91,0.09489960782320822
2.9699999999999998,0.06499886761114361
3.0300000000000002,0.05582321468168143
3.09,0.06451700194054363
3.15,0.094322807114025
3.21,0.15545579004161897
3.2699999999999996,0.25658886836270534
3.33,0.40822691793643134
3.3899999999999997,0.5963553600781581
3.45,0.7840701041499298
3.51,0.9621311424307275
3.57,1.1505461923054598
3.63,1.337876086946443
3.6899999999999995,1.51360382900522
3.75,1.6580096709318077
3.8099999999999996,1.7639178773841662
3.87,1.8246171843926455
3.9299999999999997,1.8341764150638127
3.9899999999999998,1.8016123904878203
4.05,1.7298016796383602
4.109999999999999,1.6287740031906586
4.17,1.5120306185972874
4.23,1.3935181990561367
4.29,1.2817215475699686
4.35,1.1758388609847314
4.41,1.0910093371211618
4.47,1.0151418341273009
4.529999999999999,0.9579852027346817
4.59,0.9131057842587305
4.65,0.8783443350047089
4.71,0.8508980745833653
4.77,0.8324640445531915
4.83,0.8167411468126227
4.89,0.8031214513349219
4.949999999999999,0.7998141984344584
5.01,0.7956853757308909
5.07,0.7971786918645876
5.13,0.803731305294431
5.1899999999999995,0.815756070700676
5.25,0.8326924166146036
5.31,0.8538752097106475
5.369999999999999,0.8876352021500822
5.43,0.9229832433718582
5.49,0.964910080611665
5.55,1.0074458955528007
5.609999999999999,1.0498168186843952
5.67,1.0762771664608297
5.73,1.0776510211574668
5.789999999999999,1.0599632466876638
5.85,1.0263316397168771
5.91,0.9801173026611913
5.97,0.9231657395925883
