,r,rdf
0,0.025,0.0
1,0.07500000000000001,0.0
2,0.12500000000000003,0.0
3,0.17500000000000002,0.0
4,0.22500000000000003,0.0
5,0.2750000000000001,0.0
6,0.32500000000000007,0.0
7,0.3750000000000001,0.0
8,0.4250000000000001,0.0
9,0.4750000000000001,0.0
10,0.5250000000000001,0.0
11,0.5750000000000002,0.0
12,0.6250000000000001,0.0
13,0.6750000000000002,0.0
14,0.7250000000000002,0.0
15,0.7750000000000001,0.0
16,0.8250000000000002,0.0
17,0.8750000000000002,0.0
18,0.9250000000000002,0.0
19,0.9750000000000002,0.0
20,1.0250000000000001,0.0
21,1.0750000000000002,0.0
22,1.1250000000000002,0.0
23,1.175,0.0
24,1.225,0.0
25,1.2750000000000001,0.0
26,1.3250000000000002,0.0
27,1.3750000000000002,0.0
28,1.4250000000000003,0.0
29,1.475,0.0
30,1.5250000000000001,0.0
31,1.5750000000000002,0.0
32,1.6250000000000002,0.0
33,1.6750000000000003,0.0
34,1.7250000000000003,0.0
35,1.7750000000000004,0.0
36,1.8250000000000002,0.0
37,1.8750000000000002,0.0
38,1.9250000000000003,0.0
39,1.9750000000000003,0.0
40,2.0250000000000004,0.0
41,2.075,0.0009436432429754167
42,2.1250000000000004,0.0195698008567769
43,2.1750000000000003,0.1831540142194488
44,2.2250000000000005,0.927806285391554
45,2.2750000000000004,2.5984404035843935
46,2.325,4.7718921975778
47,2.3750000000000004,5.717311323784066
48,2.4250000000000003,4.732266530569988
49,2.4750000000000005,2.6130094361733707
50,2.5250000000000004,1.057401495626227
51,2.5750000000000006,0.3330400678538063
52,2.6250000000000004,0.11866678958596723
53,2.6750000000000003,0.04301178539785593
54,2.7250000000000005,0.014499924011449943
55,2.7750000000000004,0.008046317574496609
56,2.8250000000000006,0.0031819754597303294
57,2.8750000000000004,0.001597576879572077
58,2.9250000000000003,0.0016621521600846325
59,2.9750000000000005,0.0035578086745615602
60,3.0250000000000004,0.007659378014646308
61,3.0750000000000006,0.03115324192675715
62,3.1250000000000004,0.11587265050366354
63,3.1750000000000007,0.2597715208890294
64,3.2250000000000005,0.5667473420667902
65,3.2750000000000004,1.1066307430845455
66,3.3250000000000006,1.5078169497408274
67,3.3750000000000004,1.5656687029450307
68,3.4250000000000007,1.328403049794709
69,3.4750000000000005,1.1270945125223735
70,3.525000000000001,0.9725613265356612
71,3.5750000000000006,0.9372818034443138
72,3.6250000000000004,1.0089257739076245
73,3.6750000000000007,1.1137304105727541
74,3.7250000000000005,1.2797852479504
75,3.775000000000001,1.5128366411920244
76,3.8250000000000006,1.6943955708927967
77,3.8750000000000004,1.8273105449788396
78,3.9250000000000007,1.8806806897492403
79,3.9750000000000005,1.828716031440455
80,4.025000000000001,1.6952205384986136
81,4.075000000000001,1.553249753209708
82,4.125000000000001,1.4022803627785883
83,4.175000000000002,1.2716905958873013
84,4.225000000000001,1.146568643152878
85,4.275000000000001,1.0397573906131112
86,4.325000000000001,0.9389078959804124
87,4.375000000000001,0.8787762742722955
88,4.425000000000002,0.835010335663736
89,4.475000000000001,0.796622194410446
90,4.525000000000001,0.7918643279382035
91,4.575000000000001,0.7658664745777782
92,4.625000000000001,0.7624083859740213
93,4.675000000000002,0.7684035350449309
94,4.725000000000001,0.7673782333473256
95,4.775000000000001,0.7547330721297362
96,4.825000000000001,0.7429244867460884
97,4.875000000000001,0.7402438768781028
98,4.925000000000002,0.7629385445676174
99,4.975000000000001,0.7682006597854076
